vocabs, center, score
abcdirt, 64, 0,
ceoprst, 8, 42,
abijort, 8, 0,
abderty, 4, 48,
abdeisy, 128, 0,
abcertx, 16, 0,
abehijr, 8, 0,
adejrty, 64, 0,
efkpstu, 128, 0,
adkpqrt, 32, 0,
abiortv, 4, 23,
aeglstu, 8, 0,
abegitw, 32, 14,
adeknpr, 64, 0,
abeipsu, 16, 0,
deklnps, 4, 0,
deilnps, 2, 0,
ekprstu, 4, 0,
dehnrst, 4, 0,
eimnost, 4, 0,
cdkorsu, 8, 15,
efmoprs, 4, 0,
abeghry, 32, 25,
einorty, 32, 49,
abeiprt, 4, 37,
eikprtw, 32, 35,
afiorsu, 4, 0,
beinrty, 8, 0,
abeiotw, 64, 0,
aefikrs, 4, 0,
aejnrty, 64, 0,
bdeijrt, 4, 20,
cdelprt, 8, 13,
abiortw, 16, 0,
abeqrtv, 32, 34,
abdehir, 16, 43,
abceitx, 32, 17,
abeiort, 2, 68,
adefity, 32, 19,
eforstu, 64, 32,
adefprt, 32, 67,
abilort, 16, 0,
aelstwx, 8, 0,
begimrt, 128, 19,
acejkpr, 16, 0,
aefipsu, 32, 17,
cdeflnp, 8, 3,
deklnps, 8, 0,
dejkpru, 64, 0,
defnrst, 128, 0,
demnotw, 8, 0,
cdekosv, 16, 11,
efoprsy, 16, 0,
aehjrty, 64, 0,
einrtxy, 16, 0,
abdgirt, 4, 21,
adeiprt, 64, 0,
aefijru, 8, 0,
aeinqry, 32, 23,
abekrtw, 4, 30,
aefgprs, 8, 0,
abemnry, 16, 0,
abdiqrt, 512, 16,
cdeoptu, 32, 18,
abeiotv, 4, 15,
abhrtvy, 8, 0,
abdeiru, 8, 0,
abceirw, 16, 0,
abehkrt, 256, 18,
adeimry, 128, 0,
efmprst, 16, 0,
adekrtu, 16, 32,
aeiortu, 128, 0,
aehltux, 4, 0,
abcegit, 32, 20,
adehkpr, 64, 0,
aeiprsy, 2, 59,
cdlnpsu, 16, 5,
delmnpt, 128, 0,
dfkprsu, 4, 0,
adefhst, 4, 0,
defmnst, 8, 0,
cdekorv, 32, 25,
fjoprsu, 8, 0,
abfhrty, 64, 10,
ahinrty, 4, 0,
acdeirt, 8, 75,
deikprw, 32, 39,
aefikru, 4, 0,
afinrty, 8, 0,
abegirw, 64, 0,
aefipsu, 8, 0,
abefnrt, 8, 0,
adeikrt, 8, 0,
deioprt, 8, 0,
abeijrt, 256, 0,
abertvw, 256, 0,
abdeqry, 256, 0,
abegirt, 32, 79,
abeirtx, 8, 0,
acdeity, 4, 0,
efgpstu, 16, 0,
aekoprt, 8, 0,
abefior, 16, 0,
aelptux, 4, 0,
abegqrt, 16, 0,
adekpqr, 256, 0,
adeprsu, 4, 0,
cdelnpu, 16, 15,
dilnpst, 4, 0,
dekpsux, 4, 0,
adefhrt, 4, 0,
degnost, 4, 0,
cdeoqrs, 16, 31,
efjoprs, 8, 0,
behjrty, 8, 0,
ainprty, 512, 28,
abdeimt, 64, 0,
deikqrt, 8, 0,
aefrstu, 256, 0,
efinrty, 512, 34,
abegirw, 4, 24,
aeiprsu, 8, 0,
bcenrty, 4, 8,
abdenrt, 16, 63,
cdefort, 8, 12,
abejort, 128, 0,
benrtvy, 16, 0,
adegiry, 128, 27,
abceijr, 16, 0,
befhirt, 256, 13,
adeirtu, 16, 49,
efpstuw, 4, 0,
adekpry, 32, 46,
aeiortv, 8, 0,
aefstux, 16, 0,
abegrty, 256, 0,
acdejpr, 32, 47,
aekprsu, 256, 0,
cdeinps, 256, 0,
dlnpstv, 512, 0,
depqrsu, 16, 30,
dehorst, 128, 0,
emnostu, 64, 0,
cdeorst, 32, 83,
ejoprsu, 512, 0,
abghrty, 4, 13,
efinrty, 8, 0,
abdenrt, 4, 51,
dikprty, 16, 8,
afiqrsu, 4, 0,
aehinty, 128, 0,
aeirtuw, 8, 0,
efilprs, 16, 0,
bemnrty, 64, 0,
abdeinr, 4, 56,
cdeoptu, 32, 18,
abeorty, 16, 0,
abcertv, 32, 54,
abeiqry, 16, 0,
abeilrt, 4, 71,
abehitx, 32, 12,
aeimrty, 4, 0,
efkprsu, 32, 42,
adekrtw, 4, 0,
abehort, 64, 0,
aglstux, 16, 0,
abegior, 8, 0,
acdgkpr, 256, 0,
aipqrsu, 8, 0,
adelnps, 8, 0,
deflnst, 64, 9,
adkprsu, 32, 0,
dfhrstw, 16, 2,
cdemost, 16, 22,
cdekoru, 32, 22,
floprsu, 16, 0,
aehnrty, 256, 21,
adeinrt, 8, 0,
bdehirt, 4, 21,
beikprt, 64, 0,
efiqrsu, 256, 0,
aeimnry, 64, 0,
abemrtw, 8, 0,
afiprsy, 8, 0,
abeknry, 256, 0,
bdegirt, 8, 0,
cdoprtv, 2, 0,
beiorty, 4, 22,
abehrvy, 16, 0,
bdeinry, 32, 53,
abcdeir, 32, 71,
abeirty, 16, 0,
adeirtv, 8, 0,
efkprsu, 4, 0,
adikprt, 16, 24,
abeirtu, 8, 0,
ablstux, 64, 0,
begiprt, 4, 15,
acdeklr, 8, 35,
aceprsu, 16, 0,
delnpst, 16, 22,
deflnps, 16, 14,
ekprsuw, 4, 0,
defhqrt, 256, 7,
emnorst, 8, 0,
cdekosw, 4, 0,
efopsuw, 16, 0,
abejrty, 128, 0,
aeilnry, 32, 51,
abeirtw, 8, 0,
adeikrt, 16, 49,
aefjrsu, 32, 34,
aeinrxy, 8, 0,
abirtvw, 16, 0,
aeiprst, 64, 0,
abentvy, 8, 0,
adeinrt, 4, 0,
cdeoprs, 256, 0,
abeilot, 8, 0,
abeqrvy, 4, 15,
abdirvy, 16, 11,
bcegirt, 64, 0,
abhirtx, 8, 0,
adirsty, 16, 31,
fprstuv, 4, 0,
adekrtw, 256, 0,
abfiort, 16, 0,
aelpstu, 4, 0,
abgirty, 64, 0,
cdekprw, 4, 0,
aeilpru, 2, 48,
cejlnps, 64, 0,
elnpqst, 4, 0,
deikpsu, 8, 0,
defhrtw, 8, 0,
demopst, 4, 0,
cdikors, 256, 0,
efjopru, 8, 0,
aehlrty, 128, 0,
adeinry, 4, 0,
abdejrt, 4, 39,
degikrt, 16, 22,
aefrsuv, 16, 0,
aeiorty, 4, 0,
beiortw, 4, 19,
adeiprs, 64, 0,
abcnrty, 16, 0,
abdikrt, 4, 19,
bdeoprt, 16, 39,
abeiotx, 8, 0,
abcervy, 4, 18,
bdefiry, 4, 22,
abceilr, 256, 0,
abehitw, 8, 0,
adeirvy, 8, 0,
befrstu, 8, 0,
abdekpr, 32, 52,
abeiorx, 128, 0,
aeklstx, 4, 0,
aegilrt, 64, 0,
cdefkpr, 8, 10,
eioprsu, 4, 0,
bdelnps, 16, 21,
dlnpsty, 8, 0,
djkprsu, 16, 4,
defkrst, 256, 0,
cdemnot, 16, 20,
cdekory, 4, 0,
efiprsu, 8, 0,
abhrtxy, 64, 0,
eginrty, 8, 0,
abeirst, 4, 70,
dehikpr, 32, 38,
afirsux, 4, 0,
adenrty, 32, 73,
aeirtwx, 512, 25,
aefiprw, 4, 0,
abegnry, 16, 0,
bdeirtv, 8, 0,
cdkoprt, 4, 0,
abeikot, 512, 17,
aertuvy, 8, 0,
adeirwy, 16, 33,
abciprt, 16, 0,
behiprt, 64, 0,
dehirty, 64, 0,
efprsuy, 256, 0,
adekprw, 4, 0,
behiort, 4, 22,
aejltux, 8, 0,
abeghrt, 128, 33,
acdekrx, 4, 0,
aeiprsy, 16, 0,
cdlnpsy, 32, 0,
denpstw, 128, 0,
dehprsu, 32, 59,
defhmrs, 8, 0,
demorst, 16, 48,
deikors, 4, 0,
efoprtu, 32, 41,
abderty, 16, 40,
aehinrt, 4, 0,
abdeiru, 2, 42,
aeikprt, 4, 0,
afirstu, 16, 0,
einrtvy, 8, 0,
abeijrt, 128, 0,
aefipqr, 128, 0,
abnorty, 256, 0,
abdijrt, 32, 0,
cdfoprt, 16, 7,
abceort, 16, 0,
abdertv, 32, 69,
abdijry, 64, 0,
abcertw, 8, 23,
abeghrt, 4, 38,
adeirtx, 32, 57,
cefprst, 8, 13,
adeprtv, 4, 0,
abelort, 4, 72,
alqstux, 4, 0,
abeiqrt, 16, 0,
acdekpt, 128, 0,
aceprsu, 4, 0,
cdelpst, 4, 0,
delmnst, 16, 23,
bekprsu, 8, 0,
defhmrs, 16, 15,
dmnopst, 256, 0,
degkors, 32, 49,
fjoprsu, 4, 0,
abefhry, 32, 19,
aefinrt, 64, 27,
abdeqrt, 16, 35,
dekprtu, 16, 21,
aefrsuv, 4, 0,
abeinry, 8, 0,
abeintw, 64, 0,
aefipsw, 2, 24,
abensty, 16, 0,
abegirt, 16, 0,
cdhoprt, 16, 6,
abeilot, 2, 56,
abeitvy, 4, 12,
bdeijry, 4, 20,
bcehirt, 16, 0,
abegirt, 2, 77,
adeioty, 4, 0,
efmprst, 16, 0,
adeprty, 8, 0,
abenort, 2, 84,
aelosux, 128, 0,
abegijt, 32, 12,
acdelpr, 4, 0,
aeprsuw, 4, 0,
cdlnpsy, 32, 0,
delnpsv, 64, 0,
dehprsu, 8, 0,
defhlrt, 8, 0,
demnotw, 8, 0,
cdegkos, 4, 0,
defoprs, 512, 0,
abhrtwy, 4, 10,
aeirtxy, 16, 0,
abeirtv, 64, 0,
deikort, 8, 0,
efinrsu, 32, 73,
aceinty, 4, 0,
adeirtw, 16, 52,
befiprs, 32, 44,
abcenry, 8, 23,
adeiprt, 8, 0,
cdeiopt, 16, 30,
abeimot, 128, 0,
abeotvy, 4, 14,
adefiry, 16, 33,
abceint, 32, 42,
behikrt, 128, 0,
adeiprt, 4, 0,
eoprstu, 8, 0,
adekpst, 16, 27,
aeiortv, 4, 0,
elostux, 4, 0,
abeirtw, 256, 0,
acdefkp, 2, 18,
aeprsuv, 2, 50,
deflnps, 16, 14,
degnpst, 8, 0,
deikrsu, 4, 0,
dfhrstw, 256, 3,
bdemnos, 8, 0,
deknors, 16, 42,
cefopsu, 64, 9,
abehqty, 4, 7,
aeirtwy, 64, 0,
abdeprt, 16, 57,
deikpst, 4, 0,
aefilrs, 16, 0,
abeinty, 8, 0,
abeimrt, 4, 48,
aefinps, 256, 0,
abentvy, 32, 19,
abdimrt, 512, 26,
cdfoprt, 128, 0,
abeilot, 4, 42,
beqrtvy, 8, 0,
abdeijy, 512, 6,
abciort, 128, 0,
abeirty, 8, 0,
aeirtuy, 4, 0,
eflrstu, 512, 0,
adfkprt, 8, 0,
abeikor, 8, 0,
aceltux, 4, 0,
abegilt, 4, 33,
cdekpry, 128, 0,
aeiprsx, 16, 0,
celnpsu, 4, 0,
deklnps, 64, 0,
defkpru, 128, 0,
dfhrstx, 4, 0,
dejmnst, 128, 0,
cekorsw, 4, 0,
efoprsx, 32, 36,
aehrtuy, 8, 0,
abeinry, 16, 0,
adeirtw, 8, 0,
deikqrt, 128, 0,
aefiruy, 8, 0,
einrtuy, 4, 0,
abeiorw, 256, 0,
adfiprs, 16, 28,
beinrty, 128, 0,
abcdert, 4, 45,
cdehopt, 32, 22,
abeiotw, 512, 11,
aegrtvy, 4, 0,
abdeimy, 4, 13,
abceijt, 128, 0,
aehilrt, 8, 0,
adeijrt, 4, 0,
efgprtu, 8, 0,
dekpqrt, 4, 0,
abeioty, 8, 0,
alstuxy, 4, 0,
abegirs, 16, 0,
acdegkr, 32, 43,
aehprsu, 4, 0,
cdelpsy, 4, 0,
deklnst, 4, 0,
cekprsu, 4, 0,
dehkrst, 8, 0,
delmnot, 16, 26,
ceklors, 512, 0,
efoprsy, 4, 0,
abcerty, 128, 0,
aceirty, 8, 43,
bdegirt, 64, 0,
deikptx, 32, 15,
aeforsu, 32, 40,
aeiknty, 8, 0,
abeirty, 4, 49,
efiprsy, 128, 0,
benprty, 16, 0,
abeirty, 16, 0,
acdoprt, 8, 17,
adeiort, 512, 47,
abentvy, 256, 0,
abefiry, 4, 25,
abceijt, 8, 12,
bdehirt, 8, 0,
deirtuy, 8, 0,
efnpstu, 4, 0,
adekptv, 8, 0,
abegort, 4, 57,
aelpsux, 64, 0,
abeginr, 16, 0,
acdefkr, 64, 14,
aefipsu, 8, 0,
delnpsu, 4, 0,
cdelpst, 32, 36,
dkprstu, 4, 0,
efghrst, 4, 0,
demosty, 64, 0,
cdekrsw, 4, 0,
eforsuy, 16, 0,
abdehty, 4, 12,
aehinty, 8, 0,
adeilrt, 64, 0,
eijkprt, 8, 0,
aefimrs, 4, 0,
adeinty, 4, 0,
abdeirw, 4, 40,
aefiopr, 16, 0,
benorty, 4, 24,
abdgirt, 4, 21,
cekoprt, 64, 0,
abeiotx, 4, 16,
abeftvy, 32, 8,
abdeity, 512, 18,
abcertv, 8, 26,
abehist, 4, 38,
adersty, 64, 0,
foprstu, 128, 0,
adekopt, 32, 30,
abefior, 8, 0,
acelsux, 16, 0,
abegmrt, 128, 41,
acdejkp, 32, 16,
aegipsu, 4, 0,
bcdenps, 32, 29,
delprst, 4, 0,
deknrsu, 8, 0,
efhrstw, 8, 0,
denosty, 128, 0,
cdekosu, 4, 0,
efoprsw, 32, 50,
aehqrty, 2, 24,
aeiknry, 32, 35,
abdeitv, 8, 0,
deinprt, 8, 0,
afiorsu, 64, 16,
ainqrty, 8, 0,
abeiprw, 8, 0,
aeiprsv, 8, 0,
abenrtw, 64, 0,
abdijrt, 512, 17,
cdegopt, 8, 6,
abehirt, 16, 0,
abegtvy, 8, 0,
abefiry, 128, 0,
bceilrt, 16, 0,
abeirst, 32, 130,
adeimry, 128, 0,
efoprtu, 4, 0,
adegkpr, 512, 0,
behiort, 32, 32,
aeilsux, 16, 0,
aeginrt, 2, 133,
acdekps, 32, 38,
aeikpsu, 4, 0,
cdelpst, 8, 10,
elnpstw, 256, 0,
dkprsux, 8, 0,
adefhrs, 8, 0,
denopst, 512, 0,
cdejors, 8, 16,
eforstu, 4, 0,
bdehrty, 8, 0,
aeinqty, 256, 0,
adeirtu, 64, 0,
deikrty, 512, 21,
aefrsuw, 32, 39,
aegirty, 4, 0,
abirtwy, 8, 0,
aefprsw, 64, 21,
abenqrt, 8, 0,
abeirst, 16, 0,
deioprt, 32, 76,
beiortx, 128, 0,
abekrvy, 8, 0,
abeirvy, 32, 26,
abcfirt, 4, 21,
abeirtu, 128, 0,
adeipty, 64, 0,
aeprstu, 4, 0,
adeprtx, 8, 0,
abceiot, 8, 29,
aehstux, 8, 0,
aefgirt, 64, 26,
adehkpr, 16, 31,
eikprsu, 256, 0,
cdeglnp, 4, 0,
deglnst, 2, 0,
defkrsu, 4, 0,
defhstv, 4, 0,
demnosu, 64, 0,
bcdekor, 4, 23,
eforsuw, 8, 0,
abersty, 64, 0,
einqrty, 16, 0,
abdimrt, 8, 0,
defikpr, 4, 0,
aefisuw, 2, 15,
aeijnty, 4, 0,
aegirtw, 4, 0,
aefimps, 4, 0,
abdenty, 256, 0,
abdeimt, 128, 0,
cdoprty, 4, 0,
aeioqrt, 32, 25,
abertxy, 16, 0,
adeimry, 4, 0,
bceinrt, 4, 21,
abeirtu, 128, 0,
adirtwy, 16, 15,
efrstuv, 4, 0,
abdkprt, 8, 0,
abeirtw, 8, 0,
aeklstu, 16, 0,
abegirw, 32, 32,
acdekps, 4, 0,
aenprsu, 4, 0,
ceilnps, 16, 0,
elnprst, 16, 0,
deklpru, 16, 20,
cdehrst, 64, 0,
dehnost, 32, 45,
cdeknrs, 32, 46,
efgopsu, 32, 14,
abhirty, 8, 0,
einrtwy, 256, 0,
abeijrt, 64, 0,
bdikprt, 4, 7,
aefiprs, 4, 0,
aeintuy, 16, 0,
aeikrtw, 32, 38,
aeiprsw, 4, 0,
benqrty, 4, 8,
abdgirt, 8, 0,
cehoprt, 4, 0,
aeioqrt, 8, 0,
abenrty, 8, 0,
abdeimr, 4, 47,
abceijr, 16, 0,
abeirty, 4, 49,
aeijrty, 8, 0,
dfprstu, 2, 0,
aefkprt, 256, 0,
abeirty, 32, 60,
aelmstu, 8, 0,
abegijt, 4, 13,
acekopr, 32, 38,
eikprsu, 4, 0,
cdejnps, 16, 10,
eilnpst, 16, 0,
egkprsu, 4, 0,
defjrst, 32, 42,
dehmnot, 8, 0,
cdekqrs, 32, 26,
enoprsu, 8, 0,
abehjry, 32, 13,
acinrty, 64, 0,
abdeirw, 256, 0,
deikprs, 8, 0,
aefhisu, 128, 0,
adenrty, 4, 0,
abeirty, 8, 0,
aeiprst, 2, 132,
bdenrty, 64, 0,
abdeprt, 32, 89,
ceioprt, 64, 0,
abeirtv, 128, 0,
abeqrty, 2, 43,
adeirxy, 256, 0,
abceitx, 128, 0,
behinrt, 128, 0,
deirtxy, 16, 18,
ehprstu, 4, 0,
adekqrt, 256, 0,
abeirtx, 128, 0,
alnstux, 2, 23,
begilrt, 8, 0,
acdeprs, 64, 0,
aikprsu, 32, 0,
cdlnpsu, 8, 4,
denpstv, 4, 0,
cdekpru, 8, 14,
efhrstw, 32, 50,
defnost, 4, 0,
cdkorsu, 4, 0,
eoprsuv, 256, 0,
abehrst, 8, 0,
ainrtxy, 32, 0,
abdegrt, 4, 55,
dekprtv, 4, 0,
aeirstu, 4, 0,
aeinrtw, 4, 0,
abeimrt, 16, 0,
afiprst, 8, 0,
abentuy, 4, 16,
abeilrt, 64, 0,
cdeprtv, 64, 0,
abeilor, 4, 57,
abeitvy, 128, 0,
abdefry, 2, 44,
abegirt, 32, 79,
abeiort, 32, 60,
acdirty, 32, 0,
efkprst, 4, 0,
abdeprt, 8, 0,
abeinot, 2, 42,
alstuxy, 8, 0,
abehirt, 16, 0,
acdejkp, 16, 13,
aegipru, 128, 31,
cdeglnp, 32, 12,
cdelnst, 8, 12,
dekprst, 8, 0,
efhprst, 32, 55,
emnostx, 4, 0,
acdekrs, 64, 0,
befprsu, 16, 0,
acehrty, 16, 0,
adeinry, 512, 45,
abdeipr, 64, 0,
deikprw, 4, 0,
afilrsu, 4, 0,
aehnrty, 8, 0,
beiqrtw, 4, 10,
aefiprx, 16, 0,
bdenrty, 64, 0,
bdeiort, 16, 46,
cdelprt, 8, 13,
abeijrt, 64, 0,
abeqrvy, 4, 15,
abdeimr, 32, 71,
abcertw, 4, 31,
abeirtx, 4, 37,
adertvy, 32, 45,
eflprsu, 128, 0,
adeprtx, 16, 45,
aceiort, 4, 0,
alstuvx, 4, 0,
begiort, 4, 28,
acdekrt, 8, 36,
eiprsuw, 64, 0,
cdelmns, 8, 7,
dlnpsty, 8, 0,
dekprsv, 16, 21,
defhlrt, 8, 0,
dekmnos, 16, 22,
cejkors, 8, 16,
efioprs, 16, 0,
abhlrty, 8, 0,
aehnrty, 32, 46,
bdeiqrt, 512, 23,
deikptx, 32, 15,
aefgiru, 256, 0,
aeintvy, 4, 0,
abdeitw, 4, 23,
afiprsu, 64, 15,
aefnrty, 8, 0,
adeiort, 32, 74,
cehoprt, 4, 0,
abeortw, 128, 0,
aeortvy, 8, 0,
abdegiy, 8, 0,
abcilrt, 4, 31,
aehirst, 64, 0,
adeiqry, 64, 0,
befprtu, 256, 0,
dekprtv, 8, 0,
abeikot, 64, 0,
aelmsux, 4, 0,
abdegrt, 128, 44,
adeknpr, 4, 0,
aekprsu, 128, 0,
acdelps, 4, 0,
delnstx, 128, 0,
deikrsu, 256, 0,
defhlrs, 16, 18,
emnoqst, 4, 0,
dekoqrs, 4, 0,
efopqsu, 8, 0,
abderty, 16, 40,
aeijrty, 8, 0,
abdeirw, 16, 48,
deijkpt, 4, 0,
efgirsu, 8, 0,
aemnrty, 4, 0,
abertuw, 8, 0,
acfiprs, 8, 23,
aemnrty, 256, 0,
abdeilr, 8, 0,
adeoprt, 16, 75,
beiortw, 8, 0,
abekrvy, 32, 22,
abeiruy, 32, 23,
aceirtv, 8, 52,
abhirtv, 4, 13,
aeirtwy, 2, 32,
efirstu, 256, 0,
adeprtv, 32, 70,
abeimrt, 4, 48,
aeistux, 4, 0,
beghirt, 16, 0,
cdefkpr, 256, 0,
adeipru, 64, 0,
bcdlnps, 8, 1,
deglnpt, 2, 0,
ekprsux, 64, 0,
dfhmrst, 16, 2,
ademnst, 128, 0,
cekorst, 64, 0,
efoprtu, 8, 0,
abehtuy, 4, 12,
aeinqrt, 32, 63,
adeirty, 32, 60,
deiprst, 32, 138,
aegirsu, 128, 52,
adeirty, 64, 0,
abirtuw, 16, 0,
afimprs, 16, 0,
abnrtvy, 512, 0,
abehirt, 128, 0,
cdeiopr, 16, 47,
abfiort, 16, 0,
aeqrtvy, 64, 0,
abdeioy, 2, 16,
abceimr, 32, 46,
abeiprt, 32, 73,
deirtwy, 8, 0,
cefrstu, 512, 0,
aefkprt, 2, 42,
abdeior, 64, 0,
aeklstx, 4, 0,
abegirx, 4, 22,
acegkpr, 32, 42,
aegiprs, 4, 0,
cdilnps, 4, 0,
cdenpst, 4, 0,
dekmprs, 64, 0,
cefhrst, 4, 0,
admnost, 32, 0,
cdejkor, 32, 17,
efiorsu, 64, 23,
abertuy, 8, 0,
aefinrt, 8, 0,
abdegrt, 8, 0,
deikprx, 32, 35,
acefrsu, 32, 66,
aehinty, 32, 28,
aefirtw, 16, 0,
aefikpr, 64, 22,
aelnrty, 16, 0,
adeiort, 8, 0,
cdejprt, 4, 0,
abegort, 4, 57,
abrstvy, 2, 36,
abderty, 32, 73,
abefirt, 4, 42,
aehimrt, 8, 0,
aeirsty, 8, 0,
efkprsu, 8, 0,
aekpqrt, 64, 0,
abeiotx, 8, 0,
aelmtux, 64, 0,
abegilt, 32, 52,
acekopr, 16, 0,
abiprsu, 128, 0,
cdlnpqs, 16, 3,
dhlnpst, 8, 0,
dejkrsu, 4, 0,
dfhirst, 16, 9,
dmnostw, 8, 0,
bcdekos, 4, 14,
efkorsu, 32, 26,
abhrtwy, 64, 0,
aeijrty, 32, 26,
abdeirs, 256, 0,
deikprv, 4, 0,
afgirsu, 32, 0,
aenrtwy, 16, 0,
aeimrtw, 16, 0,
afiprsw, 256, 0,
abefnrt, 32, 54,
abdeiry, 32, 53,
denoprt, 8, 0,
abceior, 4, 51,
aerstvy, 16, 0,
adeiory, 8, 0,
abceijr, 32, 26,
behinrt, 32, 50,
aeilrty, 32, 72,
dfprstu, 8, 0,
dekoprt, 8, 0,
abceort, 16, 0,
acelstx, 8, 23,
aegikrt, 4, 0,
acdgkpr, 4, 0,
aefprsu, 8, 0,
acdlnps, 8, 10,
deklnps, 4, 0,
dkprsuy, 2, 0,
cdfhrst, 8, 2,
dekmnos, 64, 0,
cdekrsv, 4, 0,
efgorsu, 64, 16,
abfhrty, 16, 0,
aceinrt, 64, 0,
abeinrt, 32, 103,
deiprtv, 16, 37,
aeirstu, 8, 0,
eilnrty, 64, 0,
abeintw, 16, 0,
aefipsx, 128, 0,
abeprty, 8, 0,
abeiort, 32, 60,
ceoprst, 16, 0,
