vocabs, center, score
dejorxy, 0, 0,
beiqrty, 0, 0,
degjlrv, 0, 0,
efhilst, 0, 0,
definvy, 0, 0,
fjlstux, 0, 0,
hjloswx, 0, 0,
abclouy, 0, 0,
aeoqstu, 0, 0,
aiktuwy, 0, 0,
ahnptwy, 0, 0,
cdkqrsu, 0, 0,
defjorw, 0, 0,
bghimsu, 0, 0,
bdfijko, 0, 0,
dejrswx, 0, 0,
dejnrux, 0, 0,
dejnrxy, 0, 0,
aeijrty, 0, 0,
adegjkr, 0, 0,
ehilotw, 0, 0,
degimny, 0, 0,
efostux, 0, 0,
hijoswx, 0, 0,
abcjsuy, 0, 0,
aefiotu, 0, 0,
alntuwy, 0, 0,
ahiknty, 0, 0,
cdeqrsy, 0, 0,
dforuwy, 0, 0,
gimorsu, 0, 0,
abdfhio, 0, 0,
dejmrsx, 0, 0,
dejnqrx, 0, 0,
dejqruy, 0, 0,
beirtwy, 0, 0,
defjkrv, 0, 0,
afhilot, 0, 0,
efginvy, 0, 0,
eflstuw, 0, 0,
ghilosw, 0, 0,
abcjuxy, 0, 0,
aefoqrt, 0, 0,
anotuwy, 0, 0,
ahintvw, 0, 0,
cekmqrs, 0, 0,
defkorw, 0, 0,
ghinosu, 0, 0,
bdfikot, 0, 0,
dejnrsv, 0, 0,
degnrsx, 0, 0,
adejrux, 0, 0,
abirtxy, 0, 0,
degjrvw, 0, 0,
defhilt, 0, 0,
defgisy, 0, 0,
efjlsux, 0, 0,
hilnosx, 0, 0,
bcjlpuy, 0, 0,
aefpqtu, 0, 0,
abntuwy, 0, 0,
chintwy, 0, 0,
cdehkrs, 0, 0,
demorwy, 0, 0,
cgimosu, 0, 0,
abdfiks, 0, 0,
dejrswx, 0, 0,
degjntx, 0, 0,
djmruxy, 0, 0,
abeorty, 0, 0,
degklrv, 0, 0,
efghlot, 0, 0,
deginvy, 0, 0,
eflostu, 0, 0,
bhilswx, 0, 0,
abdjluy, 0, 0,
abeoqtu, 0, 0,
adituwy, 0, 0,
ahnqtwy, 0, 0,
cekpqrs, 0, 0,
deorswy, 0, 0,
ghimoqs, 0, 0,
bdfikoq, 0, 0,
degnrsx, 0, 0,
bdejnrx, 0, 0,
dijruxy, 0, 0,
beimrty, 0, 0,
dejkruv, 0, 0,
efhilqt, 0, 0,
definxy, 0, 0,
eflostu, 0, 0,
hilnswx, 0, 0,
abcjsuy, 0, 0,
afjoqtu, 0, 0,
aiotuwy, 0, 0,
aintvwy, 0, 0,
dekmqrs, 0, 0,
deorswy, 0, 0,
fghimos, 0, 0,
abdfikq, 0, 0,
adenrsx, 0, 0,
degjmnr, 0, 0,
dehjrux, 0, 0,
abeinry, 0, 0,
degjnrv, 0, 0,
efhilqt, 0, 0,
defgkny, 0, 0,
efmstux, 0, 0,
hilswxy, 0, 0,
acjlsuy, 0, 0,
aefnoqu, 0, 0,
aijnuwy, 0, 0,
aghintw, 0, 0,
cdefkqs, 0, 0,
defkrwy, 0, 0,
ghikmsu, 0, 0,
bdfikot, 0, 0,
ejnprsx, 0, 0,
bdgjnrx, 0, 0,
cejruxy, 0, 0,
beiprty, 0, 0,
egjkruv, 0, 0,
efhilqt, 0, 0,
cdefgny, 0, 0,
efnstux, 0, 0,
hilnosw, 0, 0,
bcjlpuy, 0, 0,
aefoqst, 0, 0,
aeintuw, 0, 0,
ghintwy, 0, 0,
cdekqsu, 0, 0,
defjory, 0, 0,
gilmosu, 0, 0,
abfikou, 0, 0,
denprsx, 0, 0,
dgijnrx, 0, 0,
aderuxy, 0, 0,
abeijry, 0, 0,
degjknv, 0, 0,
dehilot, 0, 0,
efginoy, 0, 0,
fjlstux, 0, 0,
dhilowx, 0, 0,
abjlnuy, 0, 0,
aefgoqt, 0, 0,
abintuy, 0, 0,
ahimnwy, 0, 0,
cdkqrsu, 0, 0,
defoqry, 0, 0,
gimosuy, 0, 0,
adfijko, 0, 0,
dijnrsx, 0, 0,
dejnqrx, 0, 0,
dejruwy, 0, 0,
aeinrty, 0, 0,
degjkpv, 0, 0,
efilort, 0, 0,
cdfginy, 0, 0,
efmstux, 0, 0,
hilsvwx, 0, 0,
bcjlmuy, 0, 0,
aefioqu, 0, 0,
anotuwy, 0, 0,
ainptwy, 0, 0,
dekqrsx, 0, 0,
deortwy, 0, 0,
ghiosuw, 0, 0,
bdfikor, 0, 0,
ejnorsx, 0, 0,
dejnrwx, 0, 0,
dejruwy, 0, 0,
abiprty, 0, 0,
dejkrvx, 0, 0,
efhlotv, 0, 0,
cefginy, 0, 0,
bflstux, 0, 0,
hilouwx, 0, 0,
abcjlou, 0, 0,
aefloqt, 0, 0,
aituvwy, 0, 0,
ahlntwy, 0, 0,
bcdeqrs, 0, 0,
eforswy, 0, 0,
ghimouw, 0, 0,
abdfioy, 0, 0,
djnprsx, 0, 0,
dejknrx, 0, 0,
ejqruxy, 0, 0,
aeilrty, 0, 0,
dejkruv, 0, 0,
defhilt, 0, 0,
definuy, 0, 0,
elpstux, 0, 0,
dhioswx, 0, 0,
bcjluvy, 0, 0,
aefiqtu, 0, 0,
abntuwy, 0, 0,
ahinrwy, 0, 0,
cekqrsw, 0, 0,
deforvw, 0, 0,
ghimsuy, 0, 0,
abfikox, 0, 0,
dejnrsv, 0, 0,
degjnxy, 0, 0,
aejruxy, 0, 0,
abeirwy, 0, 0,
degjkmv, 0, 0,
efilotu, 0, 0,
bdfginy, 0, 0,
deflstx, 0, 0,
ghloswx, 0, 0,
abcgluy, 0, 0,
abfoqtu, 0, 0,
aeituwy, 0, 0,
hinptwy, 0, 0,
ceikqrs, 0, 0,
eforswy, 0, 0,
ghmorsu, 0, 0,
abdfjko, 0, 0,
bdejrsx, 0, 0,
degjrwx, 0, 0,
bdjruxy, 0, 0,
aeirtxy, 0, 0,
degjklr, 0, 0,
cefhiot, 0, 0,
defgiuy, 0, 0,
efstuvx, 0, 0,
hilouwx, 0, 0,
acdjluy, 0, 0,
befoqtu, 0, 0,
cintuwy, 0, 0,
ghintwy, 0, 0,
cdeklrs, 0, 0,
defjorw, 0, 0,
himoqsu, 0, 0,
abdfikt, 0, 0,
cdenrsx, 0, 0,
dejmnrx, 0, 0,
dejoruy, 0, 0,
abersty, 0, 0,
dfgjkrv, 0, 0,
fhiklot, 0, 0,
dfginvy, 0, 0,
efhlsux, 0, 0,
hlopswx, 0, 0,
abfjluy, 0, 0,
aefoqru, 0, 0,
abntuwy, 0, 0,
agintwy, 0, 0,
cdekmqs, 0, 0,
deorwxy, 0, 0,
fghimos, 0, 0,
abfikov, 0, 0,
djnrstx, 0, 0,
egjnqrx, 0, 0,
deruvxy, 0, 0,
aeilrty, 0, 0,
egjkqrv, 0, 0,
efhilmo, 0, 0,
defgijy, 0, 0,
elmstux, 0, 0,
hiopswx, 0, 0,
abcjlou, 0, 0,
aefioqt, 0, 0,
ainotwy, 0, 0,
hintuwy, 0, 0,
cdejqrs, 0, 0,
adefory, 0, 0,
agimosu, 0, 0,
abdikor, 0, 0,
dejnrsv, 0, 0,
dgjnqrx, 0, 0,
cdejruy, 0, 0,
abiprty, 0, 0,
cdegjkv, 0, 0,
efhikot, 0, 0,
defglny, 0, 0,
beflsux, 0, 0,
chilswx, 0, 0,
abcltuy, 0, 0,
efoqstu, 0, 0,
ainpuwy, 0, 0,
hinstwy, 0, 0,
cdkqrsv, 0, 0,
adforwy, 0, 0,
dgimosu, 0, 0,
adfikor, 0, 0,
dejlnsx, 0, 0,
dejnprx, 0, 0,
ejnruxy, 0, 0,
abceirt, 0, 0,
degjkry, 0, 0,
efhiltu, 0, 0,
bdfginy, 0, 0,
eflotux, 0, 0,
hilosvw, 0, 0,
abcluvy, 0, 0,
efkoqtu, 0, 0,
ilntuwy, 0, 0,
ahiknty, 0, 0,
cdekrsy, 0, 0,
defouwy, 0, 0,
himorsu, 0, 0,
bdfikos, 0, 0,
defnrsx, 0, 0,
defgjrx, 0, 0,
djqruxy, 0, 0,
abgirty, 0, 0,
degknrv, 0, 0,
ehilotu, 0, 0,
dfginry, 0, 0,
eflstvx, 0, 0,
hijlowx, 0, 0,
acjlruy, 0, 0,
aeflotu, 0, 0,
aijntuy, 0, 0,
adhintw, 0, 0,
cdehqrs, 0, 0,
defnorw, 0, 0,
fghiosu, 0, 0,
abdfjko, 0, 0,
cdejnrs, 0, 0,
dgjmnrx, 0, 0,
dejuvxy, 0, 0,
beijrty, 0, 0,
degklrv, 0, 0,
efhijlt, 0, 0,
definry, 0, 0,
eflrstx, 0, 0,
hilnosx, 0, 0,
bcejluy, 0, 0,
befoqtu, 0, 0,
aiqtuwy, 0, 0,
ahjntwy, 0, 0,
cefkqrs, 0, 0,
defjrwy, 0, 0,
eghimos, 0, 0,
adfikot, 0, 0,
dejnsvx, 0, 0,
degnrwx, 0, 0,
adejrux, 0, 0,
aeimrty, 0, 0,
degjklr, 0, 0,
aefilot, 0, 0,
defgimy, 0, 0,
efilstx, 0, 0,
fhilosx, 0, 0,
acjlmuy, 0, 0,
afgoqtu, 0, 0,
ahntuwy, 0, 0,
ahntvwy, 0, 0,
cdeklqr, 0, 0,
defmrwy, 0, 0,
egimosu, 0, 0,
abdfhio, 0, 0,
ejnprsx, 0, 0,
degjlnx, 0, 0,
dejruvx, 0, 0,
aceirty, 0, 0,
egjkprv, 0, 0,
efilotu, 0, 0,
deginpy, 0, 0,
efnstux, 0, 0,
hiklosw, 0, 0,
abcjlry, 0, 0,
aefqtuv, 0, 0,
anstuwy, 0, 0,
hintvwy, 0, 0,
cekpqrs, 0, 0,
efkorwy, 0, 0,
dghiosu, 0, 0,
bdfiklo, 0, 0,
deijnrs, 0, 0,
dejnrwx, 0, 0,
bdejrxy, 0, 0,
abeorty, 0, 0,
defgkrv, 0, 0,
efhilox, 0, 0,
defgnxy, 0, 0,
efqstux, 0, 0,
hiloqwx, 0, 0,
abckluy, 0, 0,
aefloqu, 0, 0,
adinuwy, 0, 0,
abhinwy, 0, 0,
cehkqrs, 0, 0,
bdeorwy, 0, 0,
agimosu, 0, 0,
abdfiou, 0, 0,
djnrsux, 0, 0,
degjnrt, 0, 0,
defjrux, 0, 0,
abejrty, 0, 0,
degjqrv, 0, 0,
aefilot, 0, 0,
dfginty, 0, 0,
eflntux, 0, 0,
diloswx, 0, 0,
abcjluv, 0, 0,
abeoqtu, 0, 0,
fintuwy, 0, 0,
ahinwxy, 0, 0,
cdekqsu, 0, 0,
defnorw, 0, 0,
ghikmos, 0, 0,
abdfikm, 0, 0,
denrsvx, 0, 0,
dghjnrx, 0, 0,
dejprxy, 0, 0,
abefiry, 0, 0,
degjkvw, 0, 0,
efhiost, 0, 0,
dfginty, 0, 0,
elostux, 0, 0,
hilnosw, 0, 0,
bcjlmuy, 0, 0,
aefqtuv, 0, 0,
acintwy, 0, 0,
aimntwy, 0, 0,
cdekors, 0, 0,
defjorw, 0, 0,
himnosu, 0, 0,
abfikow, 0, 0,
dejlnsx, 0, 0,
dgjnrux, 0, 0,
bejruxy, 0, 0,
abeirtx, 0, 0,
degjkpv, 0, 0,
efhilos, 0, 0,
defgijn, 0, 0,
elqstux, 0, 0,
hilotwx, 0, 0,
acjkluy, 0, 0,
aefmoqt, 0, 0,
afintuy, 0, 0,
ahiknty, 0, 0,
cdekors, 0, 0,
defmory, 0, 0,
gimopsu, 0, 0,
abdfkmo, 0, 0,
dijnrsx, 0, 0,
degjlnx, 0, 0,
ejnruxy, 0, 0,
abderty, 0, 0,
degkrvw, 0, 0,
aefhilo, 0, 0,
deginxy, 0, 0,
efnstux, 0, 0,
hilmosx, 0, 0,
abchjuy, 0, 0,
afjoqtu, 0, 0,
afintwy, 0, 0,
bhintwy, 0, 0,
cdkqrsy, 0, 0,
defjrwy, 0, 0,
bghmosu, 0, 0,
bdfikoy, 0, 0,
deknrsx, 0, 0,
egjknrx, 0, 0,
djruvxy, 0, 0,
abertuy, 0, 0,
bdegjkr, 0, 0,
fhilopt, 0, 0,
defginw, 0, 0,
eflsuwx, 0, 0,
hlostwx, 0, 0,
abclsuy, 0, 0,
abefotu, 0, 0,
ainrtwy, 0, 0,
ahinqtw, 0, 0,
deikqrs, 0, 0,
dfoprwy, 0, 0,
ehimosu, 0, 0,
abdfikq, 0, 0,
dejmrsx, 0, 0,
deginrx, 0, 0,
bderuxy, 0, 0,
abirtwy, 0, 0,
begjkrv, 0, 0,
efilort, 0, 0,
defgijy, 0, 0,
eflpstu, 0, 0,
hloswxy, 0, 0,
abjlouy, 0, 0,
efoqtux, 0, 0,
ainqtwy, 0, 0,
ahinrty, 0, 0,
cdekqrx, 0, 0,
deforwx, 0, 0,
ghimoqu, 0, 0,
abdfiku, 0, 0,
djknrsx, 0, 0,
deghjnx, 0, 0,
degjrux, 0, 0,
abirtvy, 0, 0,
dejkorv, 0, 0,
defhilo, 0, 0,
defgnwy, 0, 0,
efltuxy, 0, 0,
dhloswx, 0, 0,
abclnuy, 0, 0,
aenoqtu, 0, 0,
ainqtuw, 0, 0,
ahiknty, 0, 0,
dekqrsw, 0, 0,
defortw, 0, 0,
ghijmsu, 0, 0,
bdfgiko, 0, 0,
denrsxy, 0, 0,
cdegjnr, 0, 0,
djpruxy, 0, 0,
abeitxy, 0, 0,
dgjkprv, 0, 0,
efhiotu, 0, 0,
dfgikny, 0, 0,
efhlstx, 0, 0,
ilopswx, 0, 0,
abcjltu, 0, 0,
aefqtuw, 0, 0,
ailtuwy, 0, 0,
hinotwy, 0, 0,
cdjkqrs, 0, 0,
bdefory, 0, 0,
cghimou, 0, 0,
adfikov, 0, 0,
dejnrwx, 0, 0,
degjnux, 0, 0,
degjrxy, 0, 0,
befirty, 0, 0,
degjqrv, 0, 0,
aefhilt, 0, 0,
adeginy, 0, 0,
eflmstx, 0, 0,
hkloswx, 0, 0,
bcfjluy, 0, 0,
aefkotu, 0, 0,
acituwy, 0, 0,
ahintxy, 0, 0,
cdejqrs, 0, 0,
defrvwy, 0, 0,
ghlmosu, 0, 0,
abdgiko, 0, 0,
bdejnrx, 0, 0,
egjknrx, 0, 0,
dejorxy, 0, 0,
abelrty, 0, 0,
dgjkrtv, 0, 0,
cfhilot, 0, 0,
degimny, 0, 0,
eflpstx, 0, 0,
dhilosw, 0, 0,
acjluxy, 0, 0,
abefqtu, 0, 0,
amntuwy, 0, 0,
ahntwxy, 0, 0,
cekqrst, 0, 0,
dforswy, 0, 0,
ghioqsu, 0, 0,
abdikow, 0, 0,
dgjnrsx, 0, 0,
degjrxy, 0, 0,
cdejrux, 0, 0,
abenrty, 0, 0,
eghjkrv, 0, 0,
ehilmot, 0, 0,
adfginy, 0, 0,
cflstux, 0, 0,
hilosvx, 0, 0,
abcjmuy, 0, 0,
efkoqtu, 0, 0,
agintuw, 0, 0,
ahimnwy, 0, 0,
dehkqrs, 0, 0,
defqrwy, 0, 0,
bhimosu, 0, 0,
abfikmo, 0, 0,
adejnsx, 0, 0,
cdegjrx, 0, 0,
bejruxy, 0, 0,
abirtwy, 0, 0,
dejkruv, 0, 0,
fhijlot, 0, 0,
dfginsy, 0, 0,
eflqstx, 0, 0,
ahilowx, 0, 0,
acjluwy, 0, 0,
efjoqtu, 0, 0,
aeinuwy, 0, 0,
ahituwy, 0, 0,
cdekprs, 0, 0,
degorwy, 0, 0,
cghimsu, 0, 0,
abdfkot, 0, 0,
adjnrsx, 0, 0,
degjnqr, 0, 0,
defjrux, 0, 0,
abirtxy, 0, 0,
degjprv, 0, 0,
efhloty, 0, 0,
defgity, 0, 0,
eflstvx, 0, 0,
hilosvw, 0, 0,
abcjnuy, 0, 0,
aefhotu, 0, 0,
agntuwy, 0, 0,
afhinty, 0, 0,
bcekqrs, 0, 0,
defrswy, 0, 0,
ghiosuw, 0, 0,
abdfikv, 0, 0,
dejnrsu, 0, 0,
bdegjrx, 0, 0,
cdejuxy, 0, 0,
abgirty, 0, 0,
degjkuv, 0, 0,
efhiltx, 0, 0,
definvy, 0, 0,
efjlsux, 0, 0,
hilorsx, 0, 0,
acfjluy, 0, 0,
aekoqtu, 0, 0,
aiknuwy, 0, 0,
ghintwy, 0, 0,
cdefqrs, 0, 0,
defmowy, 0, 0,
gimnosu, 0, 0,
abfikoy, 0, 0,
ejknrsx, 0, 0,
degjnqx, 0, 0,
dersuxy, 0, 0,
abeikry, 0, 0,
cdgjkrv, 0, 0,
fhilotx, 0, 0,
defgity, 0, 0,
eflnsux, 0, 0,
ailoswx, 0, 0,
abcfluy, 0, 0,
aefoptu, 0, 0,
ainsuwy, 0, 0,
abhintw, 0, 0,
cekqrst, 0, 0,
deortwy, 0, 0,
ghmostu, 0, 0,
bdfikot, 0, 0,
dejnrsw, 0, 0,
degijrx, 0, 0,
dejlruy, 0, 0,
aceirty, 0, 0,
cdejkrv, 0, 0,
efhloqt, 0, 0,
cdefgny, 0, 0,
efqstux, 0, 0,
fhioswx, 0, 0,
abcijuy, 0, 0,
aefiotu, 0, 0,
aituvwy, 0, 0,
ahiknty, 0, 0,
cdejqrs, 0, 0,
defopry, 0, 0,
ehimosu, 0, 0,
adfikmo, 0, 0,
dejrsxy, 0, 0,
degmnrx, 0, 0,
dejrtuy, 0, 0,
beinrty, 0, 0,
degjktv, 0, 0,
efhloty, 0, 0,
adeginy, 0, 0,
eflrstu, 0, 0,
eiloswx, 0, 0,
abcjsuy, 0, 0,
abefoqu, 0, 0,
ainptuw, 0, 0,
aehinwy, 0, 0,
cdejkqs, 0, 0,
defgowy, 0, 0,
ghkmosu, 0, 0,
abdijko, 0, 0,
defjnsx, 0, 0,
degjnxy, 0, 0,
dfjruxy, 0, 0,
abeinry, 0, 0,
bdegjkv, 0, 0,
ehilnot, 0, 0,
defgins, 0, 0,
elpstux, 0, 0,
hlorswx, 0, 0,
abclouy, 0, 0,
aefqrtu, 0, 0,
ainotuw, 0, 0,
aghinty, 0, 0,
cdejkqr, 0, 0,
dfmorwy, 0, 0,
ghimouw, 0, 0,
adfikoy, 0, 0,
dgjnrsx, 0, 0,
defgjnr, 0, 0,
degruxy, 0, 0,
abhirty, 0, 0,
dghjkrv, 0, 0,
efhiltx, 0, 0,
definxy, 0, 0,
elmstux, 0, 0,
dhilswx, 0, 0,
abjlnuy, 0, 0,
efjoqtu, 0, 0,
aijntuw, 0, 0,
ahilnwy, 0, 0,
cdehkqs, 0, 0,
deforuw, 0, 0,
gimosuw, 0, 0,
abdfino, 0, 0,
dejqrsx, 0, 0,
degnrtx, 0, 0,
djoruxy, 0, 0,
abeimrt, 0, 0,
degjnrv, 0, 0,
efhiltu, 0, 0,
dfginty, 0, 0,
eflostu, 0, 0,
dhilosw, 0, 0,
bcejluy, 0, 0,
cefoqtu, 0, 0,
ainuvwy, 0, 0,
acintwy, 0, 0,
cdepqrs, 0, 0,
cdforwy, 0, 0,
himosuy, 0, 0,
abdikow, 0, 0,
adejnrx, 0, 0,
degjrvx, 0, 0,
dejruwy, 0, 0,
beilrty, 0, 0,
bdegkrv, 0, 0,
ehiloqt, 0, 0,
dfgilny, 0, 0,
aflstux, 0, 0,
chioswx, 0, 0,
abcjkly, 0, 0,
abefoqt, 0, 0,
ainotuw, 0, 0,
ainrtwy, 0, 0,
cdkqrsx, 0, 0,
defiowy, 0, 0,
himosux, 0, 0,
bdfikno, 0, 0,
defjnrs, 0, 0,
degjknr, 0, 0,
dejrtuy, 0, 0,
abegity, 0, 0,
degjkuv, 0, 0,
efhinot, 0, 0,
defijny, 0, 0,
eflsuwx, 0, 0,
hlopswx, 0, 0,
abcjsuy, 0, 0,
afloqtu, 0, 0,
adinuwy, 0, 0,
ahnotwy, 0, 0,
deklqrs, 0, 0,
adefowy, 0, 0,
ghikmsu, 0, 0,
abdfkno, 0, 0,
adejnsx, 0, 0,
degnrvx, 0, 0,
dejmruy, 0, 0,
abeiqry, 0, 0,
adegkrv, 0, 0,
befhiot, 0, 0,
bdefiny, 0, 0,
aelstux, 0, 0,
hilosuw, 0, 0,
abcgjly, 0, 0,
aefotux, 0, 0,
agintuw, 0, 0,
aehinwy, 0, 0,
cdenqrs, 0, 0,
eforwxy, 0, 0,
ghmosuv, 0, 0,
adfhiko, 0, 0,
ejnqrsx, 0, 0,
aegjnrx, 0, 0,
adejruy, 0, 0,
abeipty, 0, 0,
dejkrtv, 0, 0,
efilost, 0, 0,
cdfginy, 0, 0,
flstuxy, 0, 0,
himoswx, 0, 0,
abcjlou, 0, 0,
aefnoqu, 0, 0,
agintuy, 0, 0,
ainqtwy, 0, 0,
cdegkrs, 0, 0,
defhory, 0, 0,
ghmostu, 0, 0,
abdfikm, 0, 0,
djnqrsx, 0, 0,
defgjnr, 0, 0,
djruwxy, 0, 0,
abiprty, 0, 0,
bdejkrv, 0, 0,
efilotx, 0, 0,
degilny, 0, 0,
bflstux, 0, 0,
hilstwx, 0, 0,
abjlouy, 0, 0,
adefqtu, 0, 0,
ainstwy, 0, 0,
ahimntw, 0, 0,
adekqrs, 0, 0,
dfmorwy, 0, 0,
dghimou, 0, 0,
abdikox, 0, 0,
adjnrsx, 0, 0,
egijnrx, 0, 0,
bejruxy, 0, 0,
abeirst, 0, 0,
bdegkrv, 0, 0,
efhijlt, 0, 0,
defgnsy, 0, 0,
eflotux, 0, 0,
hilrswx, 0, 0,
bcjluwy, 0, 0,
aeioqtu, 0, 0,
ainotuy, 0, 0,
acintwy, 0, 0,
cdkqrsy, 0, 0,
defkowy, 0, 0,
ghikmos, 0, 0,
abdfikx, 0, 0,
ejnqrsx, 0, 0,
dgjlnrx, 0, 0,
ejmruxy, 0, 0,
abeirtu, 0, 0,
degkprv, 0, 0,
aefhilt, 0, 0,
defgiln, 0, 0,
efklsux, 0, 0,
hinoswx, 0, 0,
abcjloy, 0, 0,
aenoqtu, 0, 0,
ainruwy, 0, 0,
ahilnty, 0, 0,
cdehkqs, 0, 0,
adefrwy, 0, 0,
ghimsuv, 0, 0,
abdefko, 0, 0,
adejnsx, 0, 0,
degjnqr, 0, 0,
dejqrux, 0, 0,
abertxy, 0, 0,
degkrvw, 0, 0,
efhiort, 0, 0,
defilny, 0, 0,
efstuxy, 0, 0,
hilosuw, 0, 0,
abcjlqy, 0, 0,
aefgqtu, 0, 0,
acintuw, 0, 0,
chintwy, 0, 0,
acdekqr, 0, 0,
cdeforw, 0, 0,
bghimos, 0, 0,
abfikno, 0, 0,
deknrsx, 0, 0,
cdgjnrx, 0, 0,
dejuvxy, 0, 0,
abefity, 0, 0,
defjkrv, 0, 0,
efhlort, 0, 0,
defgiry, 0, 0,
flstuvx, 0, 0,
fhilosw, 0, 0,
abcjsuy, 0, 0,
aefpqtu, 0, 0,
dintuwy, 0, 0,
aintvwy, 0, 0,
cdeqrsy, 0, 0,
cdeforw, 0, 0,
ghiosuy, 0, 0,
adfikor, 0, 0,
ejnrstx, 0, 0,
dejnrsx, 0, 0,
dejmrxy, 0, 0,
abehirt, 0, 0,
adegjrv, 0, 0,
efhlotw, 0, 0,
defgivy, 0, 0,
efjltux, 0, 0,
ghilosx, 0, 0,
abcjltu, 0, 0,
afoqtuv, 0, 0,
aijnuwy, 0, 0,
ainrtwy, 0, 0,
cdkmqrs, 0, 0,
defhowy, 0, 0,
cghmosu, 0, 0,
abdfiov, 0, 0,
deijrsx, 0, 0,
bdegjrx, 0, 0,
degjrux, 0, 0,
abeirtw, 0, 0,
degjkrt, 0, 0,
efhilnt, 0, 0,
cdfginy, 0, 0,
eflqsux, 0, 0,
bhilswx, 0, 0,
abclpuy, 0, 0,
efoqrtu, 0, 0,
imntuwy, 0, 0,
adhitwy, 0, 0,
cdekqrv, 0, 0,
deiorwy, 0, 0,
cghimos, 0, 0,
abdfkot, 0, 0,
dejorsx, 0, 0,
degjrux, 0, 0,
aderuxy, 0, 0,
abehirt, 0, 0,
deghjkv, 0, 0,
efhiltv, 0, 0,
definvy, 0, 0,
