vocabs, center, score
cgqstvx, 16, 0,
anrtuvy, 4, 0,
afgjprv, 4, 0,
afjlpux, 4, 0,
bdfnpsy, 8, 0,
bghnwxy, 8, 0,
fhlmpwy, 128, 0,
bdlmstx, 8, 0,
cdmpuvx, 16, 2,
dijkoqv, 32, 0,
cghjkwx, 16, 0,
chjnquy, 16, 0,
dfkmnsv, 32, 0,
bcehkst, 8, 14,
acenqsy, 4, 0,
aefjkqt, 4, 0,
cemostx, 16, 0,
bijlnvw, 8, 0,
cglsuwx, 16, 0,
adgjlox, 4, 0,
abemoqr, 4, 22,
chikopw, 16, 0,
fjkprst, 128, 0,
ceglmqt, 16, 0,
aknqswy, 4, 0,
bijkmxy, 8, 0,
bjltuvx, 8, 0,
befjkqt, 8, 0,
defptuw, 32, 18,
aklnpru, 4, 0,
fhjrtwy, 128, 0,
afhkpuv, 4, 0,
acfjoqw, 16, 0,
fknouvw, 128, 0,
bcdhjkv, 8, 1,
abcdfgj, 4, 4,
cefjtwy, 16, 0,
afgjpqx, 4, 0,
bfiopsu, 8, 0,
bjknpst, 8, 0,
bdgijlt, 8, 0,
aikrsvx, 4, 0,
bcdhimw, 8, 5,
acegknx, 4, 0,
abetwxy, 4, 7,
bfghoru, 8, 0,
dhioqtv, 32, 0,
cehltuv, 16, 0,
acdfhku, 4, 0,
bdknquy, 8, 0,
fikrsxy, 128, 0,
efjnqsw, 64, 4,
bdfosvw, 8, 0,
bjnprvy, 8, 0,
egnrtwy, 64, 0,
cdeijmo, 16, 17,
dhoqrsw, 32, 0,
cdkmnpw, 16, 1,
bfimoux, 8, 0,
ablstwx, 4, 9,
bdefimw, 8, 0,
bikmnrt, 8, 0,
bdilpqx, 8, 0,
bfghlqu, 8, 0,
cfknpwx, 16, 0,
fjmnqvx, 128, 0,
bdmprtw, 8, 0,
cfjpuvw, 16, 0,
eklmrst, 64, 0,
bfjklqy, 8, 0,
bijkmqy, 8, 0,
acfhkqx, 4, 0,
fhirsuy, 128, 0,
cdmrstv, 16, 4,
bdjpstw, 8, 0,
eghikru, 64, 0,
fijpqsu, 128, 0,
dghmrwy, 32, 0,
aghlsxy, 4, 0,
beijkou, 8, 0,
deijpqw, 32, 7,
ejkntvx, 64, 0,
cfijkpx, 16, 0,
ahikrsy, 4, 0,
klmotvw, 2, 0,
adkopsu, 4, 0,
acdgmpw, 4, 0,
abehqtx, 4, 3,
beijlqt, 8, 0,
aghloqs, 4, 0,
dglmnpu, 32, 0,
defghko, 32, 15,
ailstwx, 4, 0,
djopuxy, 32, 0,
abijkqs, 4, 11,
bfijlps, 8, 0,
ehilwxy, 64, 0,
admotvy, 4, 0,
efgijuy, 64, 7,
acfhlnx, 4, 0,
bcdpsty, 8, 1,
cgjmsvw, 16, 0,
dgioqsw, 32, 0,
cejmrtw, 16, 0,
deintxy, 32, 20,
abjsuwx, 2, 6,
dflmuvw, 32, 0,
ehimuxy, 64, 0,
dhjlpru, 32, 0,
cdhkpuy, 16, 3,
befgmoy, 8, 0,
fkqrtux, 128, 0,
achqrvx, 16, 0,
djklnst, 32, 0,
bgilpqy, 8, 0,
bcegtvw, 8, 0,
efgjlsu, 64, 12,
fiqrsvy, 128, 0,
bijmnwy, 8, 0,
cfmptwx, 16, 0,
cejrtwy, 16, 0,
eghjmny, 64, 0,
cilopry, 16, 0,
acefsuw, 4, 0,
efgikvx, 64, 4,
bchijty, 8, 3,
degikpy, 32, 11,
adejpuv, 4, 0,
bknpqwx, 8, 0,
cdegvxy, 16, 4,
hiqsuvy, 512, 4,
djnotuw, 32, 0,
afhnosy, 4, 0,
bgqrwxy, 8, 0,
bfjkmpx, 8, 0,
cdhilqw, 16, 4,
glmpvwx, 256, 0,
fmnrswy, 128, 0,
cfjkmnp, 16, 0,
cdfgmtu, 16, 5,
finqrvy, 128, 0,
acfijux, 4, 0,
dimptwy, 32, 0,
ekpqtvy, 64, 0,
kmpqvwx, 2, 0,
cfgimrv, 16, 0,
fijmpuw, 128, 0,
abfgivx, 4, 6,
ahlmpwx, 4, 0,
bdfgnos, 8, 0,
djlnoqy, 32, 0,
bmnptwy, 8, 0,
egqstuw, 64, 0,
abdfivx, 4, 4,
beghnqs, 8, 0,
djopvwx, 32, 0,
abilnow, 4, 18,
bchkqrt, 8, 1,
empqtvw, 64, 0,
bceiqtx, 8, 1,
bdejknq, 8, 0,
bekquvx, 8, 0,
bdjknow, 8, 0,
gjkrstv, 256, 0,
gjlnpwy, 256, 0,
gjnpqwy, 256, 0,
adehsvw, 32, 35,
beiquwy, 8, 0,
acefglv, 4, 0,
cklptux, 16, 0,
bcmosvy, 8, 3,
cjklqrv, 16, 0,
ainoqsy, 4, 0,
cfhnswy, 16, 0,
abghjns, 256, 9,
agikovy, 4, 0,
cklnrwx, 16, 0,
adejlmx, 4, 0,
abhklty, 4, 6,
acklmux, 4, 0,
aeflmou, 4, 0,
cehjlsy, 16, 0,
bcloqvx, 8, 4,
bdfhmrx, 8, 0,
ahqtuwx, 512, 0,
efjmquv, 64, 3,
bcijrux, 8, 1,
gjkmqrv, 256, 0,
hijkqsv, 512, 1,
afjnpvy, 4, 0,
bcfgpuv, 8, 1,
abfnpsx, 4, 9,
cghjknt, 16, 0,
bcioqwx, 8, 2,
fimouwx, 128, 0,
cfjkmrw, 16, 0,
fhjrtwy, 128, 0,
cghjnpu, 16, 0,
gjloqry, 256, 0,
cmnopuw, 16, 0,
aceklor, 4, 0,
dklnsux, 32, 0,
bilopqx, 8, 0,
cefgkor, 16, 0,
giloqrv, 256, 0,
diknprw, 32, 0,
gjnpwxy, 256, 0,
gijqtuv, 256, 0,
hikmory, 512, 9,
chistuy, 16, 0,
fhlpqrt, 128, 0,
egijklt, 64, 0,
dfhimsu, 32, 0,
hlnouvx, 512, 0,
acehmpu, 4, 0,
bimnptx, 8, 0,
aceknqu, 4, 0,
cfgjoqr, 16, 0,
abklnpw, 4, 8,
fhkoruv, 128, 0,
bfiqrvx, 8, 0,
cfhirtx, 16, 0,
aeimnqy, 64, 0,
agilowx, 4, 0,
dgipuwy, 32, 0,
cdgikpv, 16, 2,
dghosvx, 32, 0,
cdfglqu, 16, 3,
abikruv, 4, 13,
dimoqwy, 32, 0,
ahkopvx, 4, 0,
dikoqxy, 32, 0,
abcotvx, 4, 9,
eiorstu, 64, 0,
cgjkotv, 16, 0,
bcdgkvw, 8, 1,
gjkrtvy, 256, 0,
bhmnqsv, 8, 0,
bhilmrv, 8, 0,
egjpqsy, 64, 0,
dfgiquy, 32, 0,
cdjopwx, 16, 1,
cikqrtv, 16, 0,
dfglpxy, 32, 0,
cdefmry, 16, 12,
gipstwy, 256, 0,
abcjnrx, 8, 6,
acgkpux, 4, 0,
efghqwx, 64, 4,
ghikmwx, 256, 4,
egmpqsu, 64, 0,
bdglqsy, 8, 0,
bdkmpqu, 8, 0,
gnoqsuy, 256, 0,
bchlpry, 8, 3,
jkstwxy, 2, 0,
abilpuv, 4, 8,
cehjmpr, 16, 0,
dfklrst, 32, 0,
dfhpqsx, 32, 0,
cdgirst, 16, 15,
bhiopqv, 8, 0,
afmntuv, 4, 0,
chmqsuv, 16, 0,
bcgorvw, 8, 2,
eknoquy, 64, 0,
afijlop, 4, 0,
bhlmopy, 8, 0,
chklmqs, 16, 0,
chlpwxy, 16, 0,
cdfgoqu, 16, 7,
aefkopt, 4, 0,
gikmrux, 256, 0,
bdijosx, 8, 0,
adglsxy, 4, 0,
celmpqw, 16, 0,
fjlpuvx, 128, 0,
dghkprt, 32, 0,
bcelmqt, 8, 3,
choprtu, 16, 0,
adjklmx, 32, 0,
bghsuvw, 8, 0,
cefmstw, 16, 0,
abeijmu, 64, 0,
bdkmowx, 8, 0,
abklrsv, 4, 14,
glmoqrx, 256, 0,
bghoptv, 8, 0,
afginsx, 4, 0,
cdglmqt, 16, 5,
efqrsvw, 64, 6,
bfiknqt, 8, 0,
centwxy, 16, 0,
abksuwx, 4, 6,
ghrstuv, 256, 15,
cijkowy, 16, 0,
abchsuw, 4, 11,
efgjuvw, 64, 6,
aehimrx, 4, 0,
kmnuvwx, 2, 0,
eijmpuy, 64, 0,
abdgmoy, 4, 12,
bdehjuw, 8, 0,
bcfgkot, 8, 3,
acgknor, 4, 0,
gklosvy, 256, 0,
befgirt, 8, 0,
fgjkrty, 128, 1,
acdkqux, 4, 0,
agjruvw, 4, 0,
cdfgvwy, 16, 1,
cdefklu, 16, 16,
abgmntu, 4, 10,
adehkpy, 4, 0,
egjoqty, 64, 0,
cgjlqvx, 16, 0,
acdghpw, 4, 0,
cdenrwx, 16, 11,
belortu, 8, 0,
aefikpx, 4, 0,
abiqsux, 4, 9,
agiorst, 256, 0,
bgjksxy, 8, 0,
bdjltwx, 8, 0,
bfgilmn, 8, 0,
degmqrt, 32, 24,
fhmqrsw, 128, 0,
abjmopq, 4, 7,
efghmov, 64, 6,
bdfnuwy, 8, 0,
adehisy, 4, 0,
cdefotw, 16, 16,
bdgjkop, 8, 0,
cmnvwxy, 16, 0,
gikmrvx, 256, 0,
cpqsvxy, 16, 0,
agsuvwy, 4, 0,
bgnqtwx, 8, 0,
emoprty, 64, 0,
bcjlory, 8, 8,
aiklnoq, 4, 0,
dehovwx, 32, 9,
abfnotv, 4, 10,
dkmorsx, 32, 0,
hmnoqsx, 512, 0,
acjlqsy, 4, 0,
cfhlmny, 16, 0,
blntuwy, 8, 0,
aefghkl, 4, 0,
hjkorux, 512, 0,
bdgiqxy, 8, 0,
cdeprtw, 16, 24,
cdhinqr, 16, 4,
ehnrvwy, 64, 0,
efklstu, 64, 17,
ghjoqtu, 256, 7,
aemprsw, 4, 0,
adefimo, 4, 0,
abcefkp, 8, 9,
fghlnow, 128, 9,
ahjqrsu, 4, 0,
cjkmnor, 16, 0,
dgiorwx, 32, 0,
fmnqtvw, 128, 0,
dlmrstw, 32, 0,
bhiptuy, 8, 0,
cfikpqv, 16, 0,
abhmoqy, 4, 8,
dflnqwy, 32, 0,
acejmop, 16, 0,
abefosy, 4, 14,
kmopuwx, 2, 0,
aehlvwy, 4, 0,
cdnpuvy, 16, 2,
bdeilps, 8, 0,
filmruy, 128, 0,
afhlosx, 128, 0,
ghilpst, 256, 16,
dhkmotu, 32, 0,
cdjprsy, 16, 2,
ciqsuxy, 16, 0,
dhmosuv, 32, 0,
ekmoswy, 64, 0,
bhjkowx, 8, 0,
aginrsy, 4, 0,
dijkmuw, 32, 0,
bgkpruv, 8, 0,
acfhnwx, 4, 0,
abhmnqu, 4, 6,
ajklqsv, 4, 0,
cdhjnqy, 16, 1,
floruvx, 128, 0,
aghilmw, 4, 0,
aegikmy, 4, 0,
cfoqstv, 16, 0,
abdfjux, 8, 0,
cijstuw, 16, 0,
agkntvw, 256, 0,
dgmotxy, 32, 0,
acefjvw, 4, 0,
defmotw, 32, 21,
ejmpsvx, 64, 0,
cghstxy, 16, 0,
cdeimtx, 16, 15,
adjkmru, 4, 0,
bejknqr, 8, 0,
eiloqwx, 64, 0,
jknosvy, 2, 0,
cdhkmpt, 16, 3,
chopuxy, 16, 0,
cfhortu, 16, 0,
lmnoqtx, 2, 0,
acloruw, 4, 0,
afiknrt, 4, 0,
cgoqtvw, 16, 0,
knopqwx, 2, 0,
aenqrsw, 4, 0,
ceklpwx, 16, 0,
bceikmv, 8, 5,
iknoqwx, 2, 0,
fjkpqrt, 128, 0,
dhklqtu, 32, 0,
adjlqxy, 4, 0,
afilnsw, 4, 0,
dfhjnsu, 32, 0,
ejklpst, 64, 0,
blopqxy, 8, 0,
bfhkpsu, 8, 0,
bijpqwx, 8, 0,
afgimou, 4, 0,
hmqrtvx, 512, 0,
abfnqrs, 4, 14,
cdfgikr, 16, 3,
efhkltu, 64, 11,
bcmnoqs, 8, 1,
dehioqy, 32, 9,
abceknw, 4, 10,
cdlqrtw, 16, 5,
djpsuvy, 32, 0,
bghlrty, 8, 0,
bdgknqs, 8, 0,
cgklrtx, 16, 0,
fjmosvw, 128, 0,
acflnvw, 4, 0,
cdefiqx, 16, 5,
demnqvw, 32, 8,
fglmrtv, 128, 2,
acdosvx, 4, 0,
abefhqy, 8, 0,
ceklmns, 16, 0,
acfqstu, 4, 0,
abfgqtu, 4, 4,
gmstwxy, 256, 0,
apruwxy, 2, 13,
knrvwxy, 2, 0,
cfgmnpu, 16, 0,
bcemovx, 8, 3,
acdmost, 4, 0,
gklrsxy, 256, 0,
bfgjlov, 8, 0,
cejmopv, 16, 0,
efghipv, 64, 3,
abfimnq, 4, 6,
egkrtwy, 64, 0,
cgjmtuy, 16, 0,
ahknopt, 4, 0,
cfhoprv, 16, 0,
bdghops, 8, 0,
adefmny, 4, 0,
giloqvw, 256, 0,
dijkops, 32, 0,
hmnpsuv, 512, 0,
fhijoqy, 128, 0,
ahlosux, 4, 0,
bcgiqsv, 8, 1,
hikpuvw, 512, 0,
fhsvwxy, 128, 0,
bdkmnvw, 8, 0,
almnpvx, 4, 0,
hjkpqrv, 512, 0,
bfinrsu, 8, 0,
bfgjqsx, 8, 0,
acdeklw, 4, 0,
aegmstv, 4, 0,
fhloqst, 128, 0,
cdnorxy, 16, 3,
aoqrtux, 4, 0,
egnstuv, 64, 0,
fmorstv, 128, 0,
aegijpt, 4, 0,
fhktuxy, 128, 0,
amnostx, 4, 0,
dkpqstw, 32, 0,
bcestwy, 8, 5,
cdjmprv, 16, 0,
bcdpstu, 8, 1,
filnorw, 128, 0,
abchrsv, 8, 13,
acegptw, 4, 0,
gijksuv, 256, 0,
chilmov, 16, 0,
fgklopr, 128, 6,
adekpru, 4, 0,
deijpqv, 32, 6,
hlmnopv, 512, 0,
afgijou, 4, 0,
ajlrstu, 4, 0,
fhintuv, 128, 0,
begmnos, 8, 0,
acjkqtw, 4, 0,
bfgkswy, 8, 0,
acfhnsu, 4, 0,
botuvwy, 8, 0,
afgjrty, 4, 0,
achkmnq, 16, 0,
dghjluv, 32, 0,
ajlmnpr, 4, 0,
amrvwxy, 4, 0,
ahnortx, 4, 0,
achnqux, 4, 0,
bcfmost, 8, 4,
cmopqty, 16, 0,
ahklnpt, 512, 0,
acgjnrv, 4, 0,
fgklnpr, 128, 1,
bfklnpu, 8, 0,
egnrsvw, 64, 0,
dgnoprt, 32, 0,
dfknqtu, 32, 0,
blosuvw, 8, 0,
aioruvy, 4, 0,
fiklmuy, 128, 0,
cefopsv, 16, 0,
cegjprs, 16, 0,
bfgimtx, 8, 0,
hknptuv, 512, 0,
ghklopy, 256, 6,
acdjnop, 4, 0,
bcdfmpx, 8, 1,
bfhjkmp, 8, 0,
bdjknry, 8, 0,
aeimqst, 4, 0,
bgnstuy, 8, 0,
adfgipu, 4, 0,
efkmqrx, 64, 5,
cdfilms, 16, 11,
efgmoqw, 64, 6,
abdimpy, 8, 0,
aijorty, 4, 0,
denqrsx, 32, 23,
aefijqx, 4, 0,
ahmnotu, 4, 0,
efinpwy, 64, 2,
abgimpy, 4, 7,
cdjoquw, 16, 3,
abjmnry, 4, 11,
bchkuvy, 8, 3,
efgkqvy, 64, 3,
bfghtuy, 8, 0,
aejktvw, 4, 0,
acfhjmo, 4, 0,
acghrsy, 4, 0,
ceglqst, 16, 0,
agijoqw, 4, 0,
afhjluw, 4, 0,
eghpswy, 64, 0,
aefgjkx, 4, 0,
dhijsxy, 32, 0,
hmnpstv, 512, 0,
bdeghow, 8, 0,
abeoruv, 4, 20,
eilmovx, 64, 0,
fjkmpsw, 128, 0,
demotxy, 32, 16,
bejknoq, 8, 0,
cemsuvy, 16, 0,
fghklsx, 128, 2,
dfijltv, 32, 0,
adfiopt, 4, 0,
dfhkmrs, 32, 0,
afqrsty, 4, 0,
bfijlpt, 8, 0,
bfgkstx, 8, 0,
fgirsvy, 128, 3,
acfjkot, 4, 0,
dgjkoqv, 32, 0,
klmnotx, 2, 0,
djlquvy, 32, 0,
bhkmpsw, 8, 0,
bfgklow, 8, 0,
eghnqry, 64, 0,
bdghrux, 8, 0,
beghkvw, 8, 0,
bgilqty, 8, 0,
egklmrt, 64, 0,
hiklqsy, 512, 10,
bdghijv, 8, 0,
cdejmtw, 16, 9,
bcelqty, 8, 2,
fjpqstx, 128, 0,
ckmuvwy, 16, 0,
diqruwx, 32, 0,
fnpqwxy, 128, 0,
adgmovx, 4, 0,
hklmpvw, 512, 0,
dfpqrwx, 32, 0,
cdegsvx, 16, 7,
koqrwxy, 2, 0,
dfprvxy, 32, 0,
abcgioy, 4, 18,
beijpvy, 8, 0,
gklmqsw, 256, 0,
bhmnort, 8, 0,
bdlnquy, 8, 0,
hijsvwx, 512, 2,
bdegpuv, 8, 0,
achnqsy, 4, 0,
befknru, 8, 0,
gjklmtv, 256, 0,
ejnorsv, 64, 0,
hjmopst, 512, 0,
adiqrvy, 32, 0,
adhkmpr, 4, 0,
bdjlmvx, 8, 0,
efghipu, 64, 7,
bcemstw, 8, 2,
cfjkotx, 16, 0,
adejowx, 32, 9,
fhkouvy, 128, 0,
bemruwx, 8, 0,
defhkry, 32, 27,
afhinoq, 4, 0,
fghjnvy, 128, 2,
efjvwxy, 64, 2,
ahijmnu, 4, 0,
bdopwxy, 8, 0,
bdhiltx, 8, 0,
bfgnpsw, 8, 0,
ejqrtwy, 64, 0,
cdejkoy, 16, 9,
gnpqsxy, 256, 0,
ablsuvw, 4, 13,
jmnowxy, 2, 0,
abdekmo, 4, 20,
adlmtvy, 4, 0,
egipstu, 64, 0,
abgosty, 4, 18,
begijuw, 8, 0,
eikmqwx, 64, 0,
celnpty, 16, 0,
bcfqsux, 8, 1,
amqsvwx, 4, 0,
kmoqrvx, 2, 0,
aijorux, 4, 0,
aklmprt, 4, 0,
aeghruw, 4, 0,
ghjlquw, 256, 3,
fimpqtw, 128, 0,
afkpsty, 4, 0,
dopstxy, 32, 0,
acjmnov, 16, 0,
aenrsux, 4, 0,
adgirsw, 4, 0,
fhkprty, 128, 0,
chkntvx, 16, 0,
abfkopt, 4, 11,
bgknoqy, 8, 0,
abcopsv, 8, 12,
cflmrsw, 16, 0,
dprstvx, 32, 0,
aegkouv, 4, 0,
achnrwy, 4, 0,
cdegiot, 16, 27,
ceopstu, 16, 0,
chisuvw, 16, 0,
ejmntux, 64, 0,
dfnprvy, 32, 0,
djmprtv, 32, 0,
dgnqrsx, 32, 0,
bdhlosy, 8, 0,
gijkquw, 256, 0,
efinpsu, 64, 9,
acehkms, 4, 0,
aghknrt, 4, 0,
cdnpqsv, 16, 2,
dklpqtw, 32, 0,
ahinqwx, 4, 0,
aciklps, 4, 0,
befhjpw, 8, 0,
ahilopy, 4, 0,
bfjklmu, 8, 0,
bknoruy, 8, 0,
aefopvy, 4, 0,
cenorvy, 16, 0,
acdlvwy, 4, 0,
bfhktuv, 8, 0,
jknprtw, 2, 0,
gijqsuw, 256, 0,
dhjoqtv, 32, 0,
bcfgkry, 8, 1,
acelvxy, 4, 0,
dfgmpwx, 32, 0,
agqstvx, 4, 0,
cgprvwx, 16, 0,
cginpsw, 16, 0,
ahinqry, 4, 0,
deikltx, 32, 14,
bfhmnrw, 8, 0,
dfgiruw, 32, 0,
bejpuxy, 8, 0,
defkpqw, 32, 13,
einpsvw, 64, 0,
gmoruxy, 256, 0,
beghmnr, 8, 0,
fglmuxy, 128, 6,
abcelvw, 4, 11,
bfilrux, 8, 0,
iknqrty, 2, 0,
efhopqs, 64, 6,
dekmrvx, 32, 13,
eilnouw, 64, 0,
fghlnst, 128, 3,
ijmstuw, 2, 0,
ghknopy, 256, 7,
fghiquv, 128, 4,
fghortx, 128, 6,
cfjklmx, 16, 0,
aejptvw, 4, 0,
glqtuxy, 256, 0,
fgklovw, 128, 4,
loprtvx, 2, 0,
bcfjkru, 8, 1,
enpqswy, 64, 0,
dekprsu, 32, 60,
bcgmoru, 8, 4,
acefmpx, 4, 0,
bhkpquy, 8, 0,
dgjlmwx, 32, 0,
afkopuy, 4, 0,
acemvxy, 4, 0,
gopqtvw, 256, 0,
bghnvwx, 8, 0,
dijkmnu, 32, 0,
agjmpqs, 4, 0,
afmrsuv, 4, 0,
anqrstv, 4, 0,
aimorsw, 4, 0,
cdmsvxy, 16, 2,
bcfjlru, 8, 4,
ahjmqsx, 4, 0,
elopruw, 64, 0,
ejnprsv, 64, 0,
achopry, 4, 0,
fjnpqvw, 128, 0,
jmnosvx, 2, 0,
deijmpx, 32, 8,
dgjlrtw, 32, 0,
djlorux, 32, 0,
adijkrs, 4, 0,
abdklqr, 8, 0,
ajnpsuy, 2, 22,
bjkpsux, 8, 0,
ceflotu, 16, 0,
cfimqxy, 16, 0,
fglmnoy, 128, 12,
dfnrtuv, 32, 0,
bcefsuw, 8, 5,
begiuwy, 8, 0,
dhjopqs, 32, 0,
abgopsv, 4, 7,
ehkmnou, 64, 0,
cfhoqsy, 16, 0,
acehkmn, 16, 0,
hmnqtvy, 512, 0,
efiklsu, 64, 18,
adefilu, 4, 0,
ajlmouv, 4, 0,
bhijsxy, 8, 0,
adefirw, 4, 0,
cnoprtu, 16, 0,
efgkpst, 64, 5,
chkqrvx, 16, 0,
bgjmtwy, 8, 0,
aeijovx, 64, 0,
abgkmux, 4, 6,
dimoswx, 32, 0,
ajklmnp, 4, 0,
acfijqr, 4, 0,
dgklrst, 32, 0,
fhiqswx, 128, 0,
cdfhkmt, 16, 3,
abikmtv, 4, 10,
afgikrv, 4, 0,
adefnps, 4, 0,
belnrsx, 8, 0,
ehmptxy, 64, 0,
bcfkqsy, 8, 0,
bciortx, 8, 8,
ckpquvw, 16, 0,
bgopsxy, 8, 0,
cdghlmv, 16, 2,
bdgnstu, 8, 0,
cdejrty, 16, 16,
bcklnox, 8, 5,
deklrtu, 32, 37,
hijkmuv, 512, 3,
dghijsv, 32, 0,
agiksvw, 256, 0,
agnpruv, 4, 0,
acgipqv, 4, 0,
einoqru, 64, 0,
bhilrwx, 8, 0,
defghwy, 32, 11,
ahilntv, 4, 0,
fhknpsv, 128, 0,
bcepstu, 8, 8,
beimqsw, 8, 0,
ahilouy, 4, 0,
ehnostu, 64, 0,
eghnosv, 64, 0,
ghkmnrw, 256, 3,
bfhlnvx, 8, 0,
eimqruy, 64, 0,
adfhkpr, 4, 0,
afjnruv, 128, 0,
ainpvwy, 4, 0,
fgiklst, 128, 5,
abcgils, 4, 25,
fgklrst, 128, 2,
giloqvx, 256, 0,
cghkqrx, 16, 0,
admnrsu, 4, 0,
acgiowx, 4, 0,
bdefhtw, 8, 0,
cemsuvx, 16, 0,
biosuwy, 8, 0,
cjmqruw, 16, 0,
aeijpwy, 4, 0,
bhnqrxy, 8, 0,
aegovxy, 4, 0,
bfnrstv, 8, 0,
bcghkst, 8, 2,
glopsux, 256, 0,
bgmnqtv, 8, 0,
cegjptu, 16, 0,
bfijkox, 8, 0,
dfkrstu, 32, 0,
defhrst, 32, 52,
belrsvw, 8, 0,
aceijms, 4, 0,
imnpqsx, 2, 0,
glopuvw, 256, 0,
dmpuvxy, 32, 0,
aefhipy, 4, 0,
aijoprv, 4, 0,
cdjpqrs, 16, 2,
agjnsvw, 256, 0,
eklorux, 64, 0,
bjkvwxy, 8, 0,
kortvxy, 2, 0,
efmpqrv, 64, 5,
cfhnqty, 16, 0,
fijnors, 128, 0,
efhjkmq, 64, 4,
beilsuv, 8, 0,
abfjouw, 4, 4,
dfgrswy, 32, 0,
djknpvw, 32, 0,
deflsuw, 32, 38,
fhtuvwy, 128, 0,
ehkqruv, 64, 0,
cdhjlrs, 16, 4,
cejkmsu, 16, 0,
hklmqrw, 512, 0,
fnoptvw, 128, 0,
ceghnrw, 16, 0,
cehikpu, 16, 0,
eijlmpv, 64, 0,
ijmprxy, 2, 0,
dijkqty, 32, 0,
dflnwxy, 32, 0,
bclmsvy, 8, 0,
hjlpswy, 512, 0,
lmnopuv, 2, 0,
ekprtuw, 64, 0,
aimnopq, 4, 0,
adghrvy, 4, 0,
dehjkux, 32, 3,
adhkqwx, 4, 0,
aijltuv, 4, 0,
abmorst, 4, 35,
egoqruv, 64, 0,
adioptu, 4, 0,
dklnstu, 32, 0,
dfikorx, 32, 0,
efjlrwx, 64, 6,
bcflqsv, 8, 0,
bejoquy, 8, 0,
begkpux, 8, 0,
denqswx, 32, 19,
defhoqt, 32, 12,
demnost, 32, 61,
cfklmor, 16, 0,
efnopqu, 64, 4,
acfhklr, 16, 0,
bfmqswx, 8, 0,
abdilor, 4, 33,
abfgmux, 4, 7,
imnrsux, 2, 0,
dilopsv, 32, 0,
adiknsw, 4, 0,
bijmptv, 8, 0,
bfghjnx, 8, 0,
bdglqtw, 8, 0,
eginpqy, 64, 0,
bdefhmx, 8, 0,
efjnopt, 64, 5,
dgikpuv, 32, 0,
celpqtu, 16, 0,
fghkmqw, 128, 4,
cdhjqrt, 16, 3,
bflqrvy, 8, 0,
adfknrx, 4, 0,
cnprstu, 16, 0,
begoptv, 8, 0,
aghklor, 4, 0,
dnoquvx, 32, 0,
efkmouv, 64, 6,
dijmnqr, 32, 0,
ghjmopt, 256, 8,
abgkmtx, 4, 4,
dnqrswx, 32, 0,
chqrtxy, 16, 0,
cdefisv, 16, 15,
ghilswx, 256, 9,
defgkls, 32, 27,
djlmnpy, 32, 0,
bcklnuv, 8, 2,
adkstuv, 4, 0,
cehjlmt, 16, 0,
bhkqtvw, 8, 0,
dipqrvx, 32, 0,
adgmowx, 32, 0,
dgjkloq, 32, 0,
bcefkmx, 8, 2,
abdjpsu, 8, 0,
cdhklqw, 16, 2,
bcmuvwy, 8, 1,
afgnpst, 4, 0,
ajprvwy, 4, 0,
bdfloqt, 8, 0,
bcefhmu, 8, 4,
afgotwy, 4, 0,
ijqrsvx, 2, 0,
bcmrsvy, 8, 1,
eimnoty, 64, 0,
abhiqwx, 4, 4,
aeikrsu, 64, 0,
cdeksux, 16, 11,
efhimvw, 64, 5,
dmpqstw, 32, 0,
cfghsuv, 16, 0,
bfhipvy, 8, 0,
elpuwxy, 64, 0,
cfoquvw, 16, 0,
fhlpquy, 128, 0,
bdkluwy, 8, 0,
dlnopqy, 32, 0,
chklnsu, 16, 0,
