vocabs, center, score
abgilrt, 8, 0,
acdepru, 8, 32,
aeiprst, 8, 0,
cdefipr, 8, 17,
abdirtx, 16, 16,
dilprsu, 128, 0,
cemoprt, 8, 17,
eiopsuv, 16, 0,
cinprsu, 64, 0,
acdenpu, 8, 12,
adempqs, 8, 0,
abgrsty, 4, 12,
abcejpr, 128, 0,
delnors, 16, 66,
cdelnot, 8, 16,
deprtwx, 64, 0,
adertwx, 128, 0,
acdenrx, 32, 36,
abegrtw, 4, 28,
eioprsw, 8, 0,
abeilnw, 32, 29,
deimopr, 64, 0,
aeinrtu, 16, 0,
bejrstu, 4, 22,
acdepwy, 2, 19,
acderwx, 4, 0,
abqrstu, 4, 15,
kpqrsuy, 4, 0,
denprsu, 8, 0,
demnstx, 4, 0,
aeinrwy, 32, 29,
abdeity, 32, 21,
aefqrsu, 4, 0,
aeinrtw, 32, 80,
aefimps, 4, 0,
aehnrty, 8, 0,
adeikrt, 64, 0,
cdefort, 4, 0,
abeirty, 64, 0,
efhrstu, 4, 0,
abcegrt, 8, 24,
adekopr, 16, 53,
aeprsux, 32, 45,
cdeimpt, 16, 26,
abdirst, 32, 0,
eilnpru, 2, 0,
cdemopr, 32, 46,
eioprsy, 64, 0,
ginprsu, 32, 0,
adejnpr, 16, 41,
deimnps, 8, 0,
abegnrs, 128, 47,
abceprt, 16, 0,
delnort, 32, 69,
dlnosty, 8, 0,
adeortw, 8, 0,
adeoprt, 64, 0,
acdemnp, 128, 0,
aegrsty, 8, 0,
ehiorsu, 16, 0,
abdeijn, 16, 23,
deklopr, 64, 0,
abdenrt, 16, 59,
abdestu, 4, 32,
aceprvw, 64, 0,
acdekrw, 8, 17,
acerstu, 32, 106,
dfkqrsu, 4, 0,
dekpsuv, 8, 0,
delmnot, 16, 33,
abinrty, 512, 23,
abdenrt, 32, 91,
aefqrsu, 4, 0,
aegirty, 8, 0,
afiprsw, 8, 0,
abensty, 16, 0,
bdehirt, 256, 11,
dehoprt, 128, 0,
deinrty, 16, 40,
efkprsu, 16, 0,
abegrtw, 128, 37,
cdekprx, 4, 0,
adeipru, 32, 58,
acdeipt, 64, 0,
abeirtx, 2, 43,
ejlprsu, 16, 0,
cdeopru, 128, 0,
deiopsu, 4, 0,
eginpru, 4, 0,
acdehpr, 8, 28,
aemnpsw, 32, 44,
begrstv, 8, 0,
bcdefpr, 64, 3,
cdelnst, 4, 0,
delnort, 8, 0,
ademptw, 32, 25,
aegprtw, 4, 0,
acdenor, 8, 41,
abgirty, 64, 0,
inoprsu, 8, 0,
abeilnr, 8, 0,
degmopr, 8, 0,
abeijrt, 8, 0,
abefrtu, 256, 0,
acdegrw, 256, 0,
acdefpr, 256, 0,
abdertu, 32, 70,
dkprsux, 8, 0,
dekmpru, 4, 0,
cdemnst, 16, 23,
aeikrty, 8, 0,
abdertu, 16, 44,
aefgiru, 4, 0,
aeilrty, 16, 0,
aefiqrs, 256, 0,
abcenty, 4, 9,
abdeirw, 16, 41,
cdeprtx, 4, 0,
cdeirty, 4, 0,
aeprstu, 4, 0,
abdeirt, 4, 56,
acdknpr, 16, 13,
eiprsux, 8, 0,
ceioprt, 8, 50,
bdeirtx, 512, 30,
ilprstu, 64, 0,
cdekprt, 8, 14,
eoprsuw, 256, 0,
eiknrsu, 512, 45,
adenpqr, 4, 0,
admnpst, 8, 0,
abekrst, 4, 37,
acdeipr, 16, 61,
delrstu, 8, 0,
bdenost, 128, 0,
adnprtw, 16, 15,
depqrtw, 128, 0,
acenpqr, 16, 0,
abeprty, 256, 0,
eiloprs, 16, 0,
abdeilw, 4, 26,
deflmop, 32, 25,
abginrt, 8, 0,
abeqrsu, 16, 0,
acdehpr, 256, 17,
acdelrw, 32, 43,
abelrst, 256, 0,
dkprsuv, 256, 0,
deklpru, 512, 0,
dmnostu, 16, 16,
aeilnty, 128, 0,
bdeirst, 64, 0,
afiqrsu, 32, 0,
aehnrty, 512, 0,
afijprs, 4, 0,
aenorty, 8, 0,
abeilrt, 4, 71,
cdekprt, 16, 20,
adeijty, 4, 0,
fiprstu, 128, 0,
abeirtx, 8, 0,
abcdekr, 16, 29,
aefprsu, 64, 26,
cdeirtw, 4, 0,
adeirtv, 32, 68,
ilprstu, 16, 0,
bcdeopr, 32, 48,
eikopsu, 16, 0,
eginpsu, 4, 0,
bcdenpr, 32, 32,
admnpsy, 4, 0,
aegqrst, 32, 77,
abdeprx, 4, 17,
delrsty, 64, 0,
celnost, 16, 0,
aeprtvw, 8, 0,
ademprt, 256, 0,
acdeknp, 8, 9,
aegrtvy, 8, 0,
aeioprs, 64, 0,
abdilny, 32, 0,
ademopr, 16, 61,
abinrtx, 16, 0,
abegrst, 32, 111,
acdegpr, 16, 37,
abcdepr, 256, 0,
abprstu, 8, 0,
adkqrsu, 4, 0,
deikprs, 64, 0,
demnosy, 256, 0,
abenrty, 64, 0,
abeiort, 8, 0,
aefkrsu, 8, 0,
aenrtwy, 256, 0,
afijprs, 8, 0,
bdenrty, 2, 0,
abeirtx, 4, 28,
deoprst, 16, 58,
aeiprty, 32, 58,
defprsu, 32, 63,
abgilrt, 16, 0,
acdefkp, 8, 6,
ahiprsu, 4, 0,
cdiprty, 16, 10,
abeirty, 8, 0,
hilprsu, 64, 0,
cdegopr, 4, 0,
ioprsux, 8, 0,
dinprsu, 16, 16,
cdenpru, 16, 33,
adeknps, 16, 32,
abegrtx, 4, 27,
abcdjpr, 256, 0,
dilnrst, 8, 0,
delostx, 4, 0,
acdprtw, 16, 8,
adhprtw, 128, 0,
cdenprs, 32, 62,
abenrty, 8, 0,
eioprsw, 16, 0,
abeilmn, 32, 55,
elmopqr, 8, 0,
abeirtu, 16, 0,
aborstu, 64, 0,
acdegpr, 8, 22,
acdeprt, 4, 0,
abestux, 256, 0,
klpqrsu, 8, 0,
dkpqrsu, 4, 0,
dejnost, 16, 29,
aeikrty, 64, 0,
abeinrt, 8, 0,
efirstu, 16, 0,
einrtvy, 4, 0,
aceiprs, 256, 0,
abekrty, 16, 0,
abdiqrt, 4, 9,
deoprtx, 64, 0,
adiqrty, 4, 0,
efjrstu, 2, 0,
begirst, 64, 0,
acdelpr, 4, 0,
aejprsu, 8, 0,
cdfiprt, 8, 5,
bdeiqrt, 4, 18,
eilprsw, 256, 0,
cdemort, 8, 15,
egiprsu, 128, 30,
benprsu, 4, 16,
acenopr, 4, 0,
adempqs, 16, 18,
abelrst, 16, 0,
abcdkpr, 4, 6,
bdelnrs, 4, 19,
delosty, 64, 0,
adehrtw, 16, 37,
adeprtx, 4, 0,
acenprs, 16, 0,
abeglry, 8, 0,
ceiprsu, 4, 0,
bdeilnt, 4, 26,
ehlmopr, 256, 15,
abeinrs, 8, 0,
abenrtu, 8, 0,
acdeprx, 8, 22,
adefprw, 32, 41,
belrstu, 128, 0,
dkopqsu, 4, 0,
dgkprsu, 64, 0,
emnopst, 8, 0,
aimnrty, 4, 0,
abdhirt, 16, 18,
aceirsu, 8, 62,
aeknrty, 16, 0,
aefilpr, 256, 0,
abenrxy, 16, 0,
bcdeirt, 4, 26,
cdefopt, 8, 9,
adefirt, 64, 23,
efjpstu, 8, 0,
abegilr, 4, 48,
acdekrs, 32, 73,
adeipru, 4, 0,
cdeilpr, 32, 54,
adeirtu, 512, 42,
ilnprsu, 4, 0,
ceoprty, 16, 0,
eikprsu, 8, 0,
ainprsu, 4, 0,
acdegpr, 512, 0,
adempsv, 8, 0,
begjrst, 16, 0,
abdegpr, 16, 46,
deglnrs, 64, 0,
deflnot, 64, 10,
adehptw, 256, 16,
adeptuw, 4, 0,
acdenpx, 4, 0,
abegtxy, 8, 0,
eiopruv, 128, 0,
bdeilnq, 4, 15,
delmopw, 16, 23,
adeinrt, 32, 139,
aenrstu, 128, 0,
acdepwx, 32, 11,
acdepuw, 8, 10,
abeqrst, 16, 0,
adkqrsu, 4, 0,
dekprtu, 32, 30,
degmnos, 16, 27,
aeinrtw, 4, 0,
abdeint, 2, 52,
aefgisu, 4, 0,
eijnrty, 16, 0,
acefips, 8, 23,
abehnrt, 128, 0,
bdeiprt, 128, 0,
cdeortx, 256, 0,
adijrty, 32, 0,
aefprsu, 16, 0,
abgijrt, 16, 0,
acdhkpr, 32, 0,
aeilpru, 64, 0,
bcdeipt, 8, 13,
abeilrt, 4, 71,
eklprsu, 32, 51,
cdehopr, 8, 23,
eoprsuv, 4, 0,
eiprstu, 4, 0,
abcdepr, 4, 22,
aemnpqs, 16, 0,
begkrst, 128, 18,
abcdpqr, 4, 5,
delnrtv, 4, 0,
deflost, 16, 33,
adenprt, 8, 0,
adefptw, 16, 15,
acdenru, 256, 0,
abcgrty, 32, 0,
emoprsu, 4, 0,
adeilnr, 32, 79,
delmorw, 64, 0,
beginrt, 16, 0,
abestux, 16, 0,
acdehrw, 4, 0,
acdepqr, 8, 21,
abeorsu, 64, 0,
dkqrsuv, 2, 0,
deikprs, 16, 56,
ehmnost, 16, 0,
aceirty, 16, 0,
abdefit, 2, 27,
aeirsux, 4, 0,
aeilnrt, 4, 0,
aefilrs, 16, 0,
abenrtu, 2, 66,
abdeqrt, 4, 30,
acdeprt, 16, 52,
adeiory, 8, 0,
efrstux, 2, 0,
abegist, 128, 22,
acdekrs, 32, 73,
abeiprs, 4, 20,
cdelprt, 4, 0,
abdijrt, 32, 0,
eilpruv, 64, 0,
cdioprt, 8, 17,
eilopsu, 8, 0,
eijnpsu, 8, 0,
acdegnr, 4, 0,
ademnos, 512, 0,
abejrst, 4, 31,
abcdpry, 16, 7,
cdlnrst, 64, 0,
bdelnot, 8, 0,
adeprvw, 32, 36,
adeoprw, 4, 0,
cdenprx, 16, 21,
abegpty, 32, 16,
gioprsu, 8, 0,
abdilny, 8, 0,
dejlmor, 16, 28,
aeinrty, 128, 0,
aefrstu, 4, 0,
adeprtw, 16, 47,
acdepwy, 32, 15,
bderstu, 128, 0,
dkmpqrs, 4, 0,
dekmrsu, 8, 0,
cdmnost, 16, 6,
aeijrty, 4, 0,
adeirty, 4, 0,
abfirsu, 256, 0,
ahinrty, 2, 34,
efhiprs, 2, 0,
benorty, 16, 0,
abdeiqt, 8, 0,
cdeoprw, 4, 0,
dehirty, 256, 12,
efhprtu, 8, 0,
abgiqrt, 16, 0,
acdegpr, 64, 0,
aeirsuv, 4, 0,
cdilprt, 64, 0,
adeirst, 16, 107,
eilnpru, 4, 0,
acdoprt, 16, 20,
eoprstu, 8, 0,
ceinpru, 4, 0,
acdegpr, 256, 0,
adelnps, 32, 66,
abegprs, 512, 0,
abceprw, 128, 0,
elmnrst, 4, 0,
bdelnos, 8, 0,
adelprt, 512, 0,
acdertw, 128, 0,
adeinpr, 8, 0,
abgjrty, 4, 8,
eopqrsu, 512, 0,
abehiln, 8, 0,
delmopt, 8, 0,
aeimnrt, 4, 0,
abeprtu, 4, 27,
adeprsw, 128, 0,
adejprw, 16, 29,
berstuw, 4, 23,
kpqrsux, 64, 0,
deknrsu, 128, 0,
delnost, 4, 0,
aeijnrt, 128, 0,
abdelrt, 4, 69,
afimrsu, 32, 0,
aeinqty, 8, 0,
adefipr, 16, 48,
benorty, 8, 0,
abdegit, 128, 20,
cdjoprt, 8, 7,
acderty, 4, 0,
efmprtu, 256, 0,
abgirtv, 16, 0,
acdekps, 128, 0,
eiprsux, 4, 0,
cdefprt, 32, 32,
abdegir, 512, 44,
ijlprsu, 4, 0,
acdoprt, 4, 0,
eiopqsu, 128, 0,
eipqrsu, 8, 0,
acdekpr, 4, 0,
admnprs, 8, 0,
aegirst, 4, 0,
abdehpr, 8, 0,
bdelnrt, 4, 21,
bdelnos, 16, 50,
adeiprw, 32, 56,
abdeprt, 4, 33,
acejnpr, 4, 0,
abegrtw, 4, 28,
aeiprsu, 4, 0,
abdejln, 8, 0,
dlmoprt, 16, 9,
aeinqrt, 512, 58,
aelrstu, 4, 0,
acdeprv, 128, 0,
abcdepr, 8, 26,
aegrstu, 64, 0,
bdkpqru, 32, 0,
cdekprs, 32, 57,
bdemost, 8, 0,
ainqrty, 4, 0,
abdertx, 128, 0,
efikrsu, 16, 0,
aeijnrt, 16, 0,
aefhirs, 8, 0,
abenprt, 512, 0,
adegirt, 256, 0,
cdeiprt, 4, 0,
adeirwy, 8, 0,
efpstux, 8, 0,
begirtv, 8, 0,
acdkprw, 4, 0,
abeirsu, 8, 0,
ceipqrt, 4, 0,
adeinrt, 64, 0,
ceilpsu, 16, 0,
deoprty, 64, 0,
einprsu, 8, 0,
aeiprsu, 4, 0,
cdemnpr, 32, 28,
ademnpy, 4, 0,
abegrsy, 4, 23,
acdelpr, 64, 0,
denrstx, 4, 0,
deinost, 16, 74,
degprtw, 4, 0,
aekprtw, 8, 0,
acdeprx, 64, 0,
abeghrt, 8, 0,
eimopsu, 4, 0,
abeilny, 4, 20,
elmoprv, 4, 0,
abinrtw, 16, 0,
aerstuv, 4, 0,
acdeprx, 4, 0,
acdpruw, 64, 0,
abeirst, 4, 58,
dikpqsu, 32, 0,
deprsuw, 512, 0,
denostx, 8, 0,
eiknrty, 4, 0,
adeirtv, 64, 0,
efhirsu, 128, 0,
ainrsty, 32, 0,
aefirsv, 8, 0,
benrtuy, 16, 0,
bdeirtw, 128, 0,
cdehort, 32, 41,
adeikty, 4, 0,
efprtux, 32, 15,
abdeirt, 4, 56,
cdekmpr, 8, 9,
adiprsu, 8, 0,
deikprt, 128, 0,
abegirt, 4, 45,
delprsu, 32, 73,
cdkoprt, 2, 0,
egiopru, 32, 27,
benprsu, 8, 0,
acdenpt, 8, 21,
aemnpsu, 64, 0,
abegjrt, 8, 0,
abcepqr, 8, 17,
deglnst, 8, 0,
cdelnos, 64, 0,
adepqrw, 512, 0,
aefprtw, 8, 0,
acenprw, 16, 0,
beglrty, 8, 0,
ehiopru, 128, 0,
abdeilw, 16, 26,
ejlmopr, 32, 22,
abenqrt, 128, 0,
abelstu, 4, 60,
acdeipw, 512, 17,
cdepqrw, 32, 21,
berstuy, 16, 0,
dekpqsu, 2, 0,
dehkrsu, 32, 35,
degmost, 4, 0,
abeinrt, 8, 0,
abdirtx, 256, 0,
abefirs, 8, 0,
aeijnty, 8, 0,
afiprsx, 512, 14,
abehnty, 8, 0,
abdeikr, 4, 35,
cdeorty, 8, 13,
adehiry, 256, 19,
dfprstu, 64, 1,
beginrt, 512, 51,
acdehkp, 32, 17,
adeipsu, 4, 0,
cdeirtx, 8, 20,
abeikrt, 64, 0,
iklprsu, 8, 0,
cdemort, 16, 29,
einprsu, 32, 86,
deinprs, 128, 0,
cdenprx, 8, 10,
adejmnp, 32, 21,
abegrsv, 4, 18,
abcdefp, 128, 0,
elnprst, 64, 0,
deglnot, 4, 0,
adenrtw, 8, 0,
aepqrtw, 8, 0,
acdeopr, 8, 35,
abegtxy, 64, 0,
eiopruv, 16, 0,
abdeino, 256, 0,
demnopr, 4, 0,
abeginr, 2, 70,
aberstx, 4, 29,
cdekprw, 4, 0,
abcderw, 64, 0,
abejrst, 4, 31,
dekpqru, 8, 0,
aekprsu, 64, 0,
defmnot, 16, 23,
aeinpry, 8, 0,
abeirtv, 4, 34,
aefinru, 2, 28,
aeinpry, 4, 0,
abefprs, 4, 14,
abenprt, 4, 27,
adeirtx, 256, 0,
acdeopr, 128, 0,
adeimty, 4, 0,
cefrstu, 32, 51,
abegrtu, 16, 0,
acdekrx, 4, 0,
aeilpsu, 4, 0,
deinprt, 128, 0,
abdeitv, 16, 23,
eilpsuv, 4, 0,
cdioprt, 8, 17,
egioprs, 8, 0,
einprsv, 16, 0,
cdenpry, 32, 35,
ademnsu, 4, 0,
abdegrt, 4, 46,
abdelpr, 16, 60,
dlnrsty, 16, 9,
delnors, 16, 66,
adepqrt, 64, 0,
adertwx, 32, 38,
adenopr, 32, 67,
abdegry, 32, 57,
egiopsu, 8, 0,
abdgiln, 256, 0,
dejlmpr, 64, 0,
abceint, 4, 17,
abmrstu, 4, 24,
adeprvw, 16, 31,
acdepvw, 32, 13,
bemrstu, 4, 27,
dekqrsu, 4, 0,
dekprsv, 8, 0,
bdmnost, 4, 10,
abeinry, 8, 0,
bdehirt, 8, 0,
efirsuy, 4, 0,
aehinrt, 16, 0,
efioprs, 4, 0,
abenrwy, 8, 0,
abdeijt, 2, 20,
deopqrt, 256, 0,
adeinry, 32, 61,
efgprsu, 8, 0,
begilrt, 4, 28,
cdefkpr, 32, 25,
aipqrsu, 4, 0,
deiprty, 16, 38,
abdirst, 16, 32,
eilprsw, 4, 0,
deoprst, 32, 116,
eikopsu, 8, 0,
deiprsu, 32, 92,
adenopr, 8, 0,
adegmnp, 32, 35,
befgrst, 64, 9,
abcdprv, 256, 0,
delprst, 8, 0,
dehlnos, 128, 0,
adehptw, 4, 0,
adelprt, 8, 0,
acdehnp, 2, 28,
abeglry, 64, 0,
eioprtu, 32, 43,
abdeinw, 64, 0,
eglmopr, 128, 12,
abeinrs, 2, 56,
abekrtu, 256, 0,
acdempr, 128, 0,
acderwy, 128, 0,
acerstu, 16, 0,
kpqrstu, 4, 0,
ekprsuv, 256, 0,
deimnos, 128, 0,
aeintwy, 2, 28,
abdeiot, 8, 0,
afiqrsu, 64, 10,
aehinry, 32, 28,
aeiprsv, 8, 0,
benrtwy, 4, 9,
abdeiot, 8, 0,
bcdoprt, 32, 0,
adertxy, 4, 0,
befprtu, 4, 8,
abceirt, 256, 0,
acdehkp, 8, 11,
adeipsu, 32, 34,
ceiprtv, 4, 0,
adeirst, 4, 0,
eglprsu, 4, 0,
cdeprtv, 4, 0,
gioprsu, 16, 0,
einpsux, 8, 0,
acdknpr, 4, 0,
ademnpw, 64, 0,
abcerst, 64, 0,
abcdekp, 4, 6,
delnqrs, 128, 0,
dejlnos, 2, 0,
adpqrtw, 32, 0,
adelprt, 32, 91,
aceknpr, 32, 37,
abegnrt, 4, 39,
eijopsu, 8, 0,
abdeino, 2, 34,
elmoprt, 8, 0,
abegnrt, 16, 0,
aberstw, 16, 0,
acdnprw, 128, 0,
acdepru, 32, 53,
aemrstu, 8, 0,
dkqrsuw, 8, 0,
deiprsu, 32, 92,
ademnot, 4, 0,
aenrtuy, 64, 0,
abdirtu, 16, 20,
efirsuv, 16, 0,
ehinrty, 512, 30,
acefipr, 64, 17,
benrtvy, 4, 10,
abegirt, 4, 45,
dekoprt, 8, 0,
adeikrt, 4, 0,
efoprst, 16, 0,
abehirt, 64, 0,
acekpru, 16, 0,
aeinpru, 8, 0,
cdejprt, 64, 0,
abdegrt, 4, 46,
eilprsx, 32, 54,
deoprtu, 4, 0,
eioqrsu, 4, 0,
eimnpsu, 32, 41,
cdelnpr, 128, 0,
adenops, 16, 49,
abeprst, 4, 30,
abcepqr, 4, 10,
delrstx, 4, 0,
deklnst, 8, 0,
adejprt, 64, 0,
aefprtw, 8, 0,
abcdnpr, 8, 11,
abegrst, 16, 0,
gioprsu, 8, 0,
abdeilo, 16, 38,
delmoqr, 8, 0,
beinrtx, 16, 0,
abehrtu, 8, 0,
acdenpw, 32, 21,
acdeprx, 512, 0,
abmrstu, 32, 0,
ikpqrsu, 256, 0,
dekprst, 4, 0,
ekmnost, 4, 0,
aelnrty, 64, 0,
bdeirst, 8, 0,
aefrsuw, 32, 34,
aceinrt, 4, 0,
efiprst, 128, 0,
abfnrty, 8, 0,
abdeipt, 8, 0,
bdeoprt, 4, 26,
adeiqty, 64, 0,
fhprstu, 64, 1,
begirty, 256, 0,
acekopr, 8, 28,
aeiqrsu, 64, 0,
deiprtw, 4, 0,
abehirt, 128, 0,
eilpruv, 4, 0,
cdejopr, 128, 0,
einoprs, 4, 0,
ehinpru, 128, 0,
adefnpr, 256, 0,
admnpsx, 16, 14,
abeghrs, 4, 21,
abcejpr, 4, 10,
adelnst, 8, 0,
demnost, 16, 38,
adeptuw, 8, 0,
ademptw, 16, 20,
acenpru, 4, 0,
abegort, 8, 0,
aeiopsu, 4, 0,
adeilnv, 8, 0,
dejmopr, 8, 0,
aeinrtx, 256, 0,
abeirst, 8, 0,
cdeprwy, 16, 24,
aceprsw, 8, 35,
abertux, 32, 40,
dkpqruw, 32, 0,
dekmpsu, 8, 0,
demnotu, 4, 0,
ainrsty, 2, 69,
abdefrt, 256, 0,
aefjrsu, 32, 28,
ainprty, 4, 0,
aeimprs, 4, 0,
abentwy, 16, 0,
abdirtw, 256, 0,
cdelopr, 64, 0,
adeirxy, 8, 0,
efrstuw, 2, 0,
abegnrt, 64, 0,
adeknpr, 16, 47,
abeiprs, 128, 0,
ceiprtx, 64, 0,
abdeity, 8, 0,
eglprsu, 4, 0,
cdelort, 32, 50,
egioprs, 32, 65,
einpstu, 32, 60,
acdnpry, 128, 0,
ademnpu, 64, 0,
abgrstu, 16, 0,
abcdefr, 16, 26,
delnrsu, 512, 0,
bdelnot, 128, 0,
adprtuw, 16, 15,
adeptwy, 16, 21,
acdelpr, 64, 0,
abgmrty, 2, 27,
ceiorsu, 32, 47,
abeilmn, 32, 55,
cdlmopr, 8, 7,
aeinrtw, 512, 74,
acerstu, 2, 100,
acdeprt, 64, 0,
cdegprw, 4, 0,
abenrtu, 4, 46,
adkprsu, 32, 0,
dklprsu, 4, 0,
demnors, 4, 0,
aeinrwy, 4, 0,
abdirst, 64, 0,
aefgiru, 4, 0,
ahinrty, 32, 0,
aefilrs, 32, 81,
abmnrty, 64, 0,
abdefit, 8, 0,
cdeprst, 8, 25,
deirtwy, 8, 0,
efprstx, 32, 40,
abegipt, 32, 17,
aceikpr, 32, 50,
adeirsu, 16, 62,
cdehipr, 64, 0,
adeiqrt, 16, 44,
eiklprs, 8, 0,
deoprtx, 4, 0,
deiopsu, 4, 0,
aeinprs, 2, 94,
acdemnp, 32, 30,
bdemnps, 4, 9,
beghrst, 8, 0,
bcdeprw, 8, 10,
delnrtv, 8, 0,
delnops, 64, 0,
adpqrtw, 8, 0,
adeprtx, 64, 0,
adenpry, 32, 61,
abeglty, 16, 0,
beioprs, 128, 0,
abdeilp, 16, 35,
demoprv, 8, 0,
abilnrt, 4, 23,
behrstu, 16, 0,
acdeprv, 8, 24,
adefprw, 4, 0,
abefrtu, 32, 42,
dikpqru, 64, 0,
deprsuv, 32, 56,
bdmnost, 256, 0,
aeinqrt, 4, 0,
abeimrt, 32, 77,
aefirux, 16, 0,
aeinrst, 16, 0,
efikprs, 256, 0,
abemnry, 32, 41,
bdeikrt, 32, 39,
bcdoprt, 8, 8,
adeirsy, 4, 0,
efprstv, 16, 0,
abegprt, 8, 0,
acdepru, 32, 53,
aeirstu, 32, 101,
ceiprst, 32, 110,
abdemrt, 8, 0,
eiprsuw, 8, 0,
cdeopty, 16, 13,
beioprs, 8, 0,
aeiprsu, 4, 0,
cdenpqr, 4, 0,
demnpsu, 8, 0,
abgmrst, 8, 0,
abcdprw, 4, 5,
ejlnrst, 2, 0,
adlnost, 8, 0,
adefprt, 64, 16,
adeiprt, 4, 0,
cdenprw, 64, 0,
abegory, 16, 0,
imoprsu, 64, 0,
abdilns, 32, 0,
delmprx, 16, 16,
bceinrt, 8, 28,
abdrstu, 64, 0,
acdehpr, 16, 39,
cdehprw, 128, 0,
abejrsu, 8, 0,
cdkpqsu, 32, 0,
dehkpsu, 16, 14,
